ticker,merkmal,ziel,n_mit_bis2022,n_ohne_bis2022,q_mit_bis2022,q_ohne_bis2022,diff_bis2022,n_mit_ab2023,n_ohne_ab2023,q_mit_ab2023,q_ohne_ab2023,diff_ab2023
PYPL,ausverkauf,gut_a,12,229,8.3,36.2,-27.9,9,244,33.3,23.0,
PYPL,ausverkauf,gut_b,12,229,8.3,37.6,-29.3,9,244,33.3,25.0,
PYPL,ausverkauf,haelt2,12,229,58.3,46.7,11.6,9,244,33.3,38.1,
PYPL,erschoepfung,gut_a,41,65,36.6,29.2,7.4,30,100,20.0,21.0,-1.0
PYPL,erschoepfung,gut_b,41,65,39.0,30.8,8.2,30,100,20.0,18.0,2.0
PYPL,erschoepfung,haelt2,41,65,46.3,47.7,-1.4,30,100,36.7,30.0,6.7
PYPL,erholung_vol,gut_a,8,233,50.0,34.3,,9,244,44.4,22.5,
PYPL,erholung_vol,gut_b,8,233,25.0,36.5,,9,244,33.3,25.0,
PYPL,erholung_vol,haelt2,8,233,62.5,46.8,,9,244,55.6,37.3,
PYPL,zweig_a,gut_a,116,125,28.4,40.8,-12.4,130,123,20.0,26.8,-6.8
PYPL,zweig_a,gut_b,116,125,30.2,41.6,-11.4,130,123,20.8,30.1,-9.3
PYPL,zweig_a,haelt2,116,125,39.7,54.4,-14.7,130,123,33.8,42.3,-8.5
PYPL,zweig_b,gut_a,140,101,37.9,30.7,7.2,138,115,25.4,20.9,4.5
PYPL,zweig_b,gut_b,140,101,38.6,32.7,5.9,138,115,29.0,20.9,8.1
PYPL,zweig_b,haelt2,140,101,52.9,39.6,13.3,138,115,40.6,34.8,5.8
PYPL,hammer,gut_a,9,232,33.3,34.9,,5,248,20.0,23.4,
PYPL,hammer,gut_b,9,232,33.3,36.2,,5,248,20.0,25.4,
PYPL,hammer,haelt2,9,232,44.4,47.4,,5,248,40.0,37.9,
PYPL,doppelboden,gut_a,23,218,39.1,34.4,4.7,41,212,9.8,25.9,-16.1
PYPL,doppelboden,gut_b,23,218,43.5,35.3,8.2,41,212,7.3,28.8,-21.5
PYPL,doppelboden,haelt2,23,218,47.8,47.2,0.6,41,212,22.0,41.0,-19.0
PYPL,schluss_ueber_vortageshoch,gut_a,91,150,45.1,28.7,16.4,86,167,27.9,21.0,6.9
PYPL,schluss_ueber_vortageshoch,gut_b,91,150,45.1,30.7,14.4,86,167,32.6,21.6,11.0
PYPL,schluss_ueber_vortageshoch,haelt2,91,150,58.2,40.7,17.5,86,167,45.3,34.1,11.2
PYPL,kein_neues_tief,gut_a,139,102,42.4,24.5,17.9,136,117,26.5,19.7,6.8
PYPL,kein_neues_tief,gut_b,139,102,43.2,26.5,16.7,136,117,30.1,19.7,10.4
PYPL,kein_neues_tief,haelt2,139,102,53.2,39.2,14.0,136,117,44.1,30.8,13.3
PYPL,ueber_ema200,gut_a,81,101,48.1,15.8,32.3,54,199,16.7,25.1,-8.4
PYPL,ueber_ema200,gut_b,81,101,44.4,17.8,26.6,54,199,24.1,25.6,-1.5
PYPL,ueber_ema200,haelt2,81,101,65.4,25.7,39.7,54,199,37.0,38.2,-1.2
PYPL,tief_ab_2,gut_a,96,145,20.8,44.1,-23.3,130,123,24.6,22.0,2.6
PYPL,tief_ab_2,gut_b,96,145,24.0,44.1,-20.1,130,123,23.8,26.8,-3.0
PYPL,tief_ab_2,haelt2,96,145,31.2,57.9,-26.7,130,123,36.9,39.0,-2.1
QCOM,reif,gut_a,128,132,26.6,35.6,-9.0,159,127,25.8,30.7,-4.9
QCOM,reif,gut_b,128,132,23.4,37.1,-13.7,159,127,23.9,26.8,-2.9
QCOM,reif,haelt2,128,132,43.8,53.0,-9.2,159,127,53.5,47.2,6.3
QCOM,korr_tief_rang,gut_a,38,149,26.3,22.1,4.2,57,229,31.6,27.1,4.5
QCOM,korr_tief_rang,gut_b,38,149,15.8,22.8,-7.0,57,229,26.3,24.9,1.4
QCOM,korr_tief_rang,haelt2,38,149,42.1,40.9,1.2,57,229,59.6,48.5,11.1
QCOM,korr_lang_rang,gut_a,29,158,24.1,22.8,1.3,46,240,37.0,26.2,10.8
QCOM,korr_lang_rang,gut_b,29,158,10.3,23.4,-13.1,46,240,34.8,23.3,11.5
QCOM,korr_lang_rang,haelt2,29,158,44.8,40.5,4.3,46,240,54.3,50.0,4.3
QCOM,rsi_tief_rang,gut_a,44,143,34.1,19.6,14.5,50,236,48.0,23.7,24.3
QCOM,rsi_tief_rang,gut_b,44,143,25.0,20.3,4.7,50,236,44.0,21.2,22.8
QCOM,rsi_tief_rang,haelt2,44,143,52.3,37.8,14.5,50,236,68.0,47.0,21.0
QCOM,rsi_unter_50,gut_a,102,158,26.5,34.2,-7.7,132,154,26.5,29.2,-2.7
QCOM,rsi_unter_50,gut_b,102,158,22.5,35.4,-12.9,132,154,24.2,26.0,-1.8
QCOM,rsi_unter_50,haelt2,102,158,47.1,49.4,-2.3,132,154,56.1,46.1,10.0
QCOM,divergenz,gut_a,15,104,33.3,28.8,4.5,25,117,20.0,23.1,-3.1
QCOM,divergenz,gut_b,15,104,33.3,25.0,8.3,25,117,16.0,20.5,-4.5
QCOM,divergenz,haelt2,15,104,40.0,43.3,-3.3,25,117,48.0,47.9,0.1
QCOM,ausverkauf,gut_a,11,249,27.3,31.3,-4.0,28,258,57.1,24.8,32.3
QCOM,ausverkauf,gut_b,11,249,27.3,30.5,-3.2,28,258,39.3,23.6,15.7
QCOM,ausverkauf,haelt2,11,249,36.4,49.0,-12.6,28,258,71.4,48.4,23.0
QCOM,erschoepfung,gut_a,31,88,29.0,29.5,-0.5,42,100,21.4,23.0,-1.6
QCOM,erschoepfung,gut_b,31,88,25.8,26.1,-0.3,42,100,19.0,20.0,-1.0
QCOM,erschoepfung,haelt2,31,88,41.9,43.2,-1.3,42,100,52.4,46.0,6.4
QCOM,erholung_vol,gut_a,6,254,50.0,30.7,,14,272,50.0,26.8,23.2
QCOM,erholung_vol,gut_b,6,254,66.7,29.5,,14,272,35.7,24.6,11.1
QCOM,erholung_vol,haelt2,6,254,66.7,48.0,,14,272,64.3,50.0,14.3
QCOM,zweig_a,gut_a,124,136,23.4,38.2,-14.8,132,154,26.5,29.2,-2.7
QCOM,zweig_a,gut_b,124,136,23.4,36.8,-13.4,132,154,24.2,26.0,-1.8
QCOM,zweig_a,haelt2,124,136,44.4,52.2,-7.8,132,154,49.2,51.9,-2.7
QCOM,zweig_b,gut_a,143,117,37.1,23.9,13.2,168,118,28.0,28.0,0.0
QCOM,zweig_b,gut_b,143,117,36.4,23.1,13.3,168,118,24.4,26.3,-1.9
QCOM,zweig_b,haelt2,143,117,51.0,45.3,5.7,168,118,53.6,46.6,7.0
QCOM,hammer,gut_a,11,249,9.1,32.1,-23.0,12,274,41.7,27.4,14.3
QCOM,hammer,gut_b,11,249,0.0,31.7,-31.7,12,274,41.7,24.5,17.2
QCOM,hammer,haelt2,11,249,36.4,49.0,-12.6,12,274,58.3,50.4,7.9
QCOM,doppelboden,gut_a,27,233,29.6,31.3,-1.7,40,246,15.0,30.1,-15.1
QCOM,doppelboden,gut_b,27,233,25.9,30.9,-5.0,40,246,15.0,26.8,-11.8
QCOM,doppelboden,haelt2,27,233,44.4,48.9,-4.5,40,246,50.0,50.8,-0.8
QCOM,schluss_ueber_vortageshoch,gut_a,90,170,40.0,26.5,13.5,109,177,31.2,26.0,5.2
QCOM,schluss_ueber_vortageshoch,gut_b,90,170,40.0,25.3,14.7,109,177,26.6,24.3,2.3
QCOM,schluss_ueber_vortageshoch,haelt2,90,170,54.4,45.3,9.1,109,177,60.6,44.6,16.0
QCOM,kein_neues_tief,gut_a,140,120,38.6,22.5,16.1,163,123,32.5,22.0,10.5
QCOM,kein_neues_tief,gut_b,140,120,37.9,21.7,16.2,163,123,28.2,21.1,7.1
QCOM,kein_neues_tief,haelt2,140,120,53.6,42.5,11.1,163,123,55.8,43.9,11.9
QCOM,ueber_ema200,gut_a,139,67,30.2,20.9,9.3,148,138,26.4,29.7,-3.3
QCOM,ueber_ema200,gut_b,139,67,28.8,20.9,7.9,148,138,25.7,24.6,1.1
QCOM,ueber_ema200,haelt2,139,67,43.9,52.2,-8.3,148,138,40.5,61.6,-21.1
QCOM,tief_ab_2,gut_a,124,136,38.7,24.3,14.4,152,134,29.6,26.1,3.5
QCOM,tief_ab_2,gut_b,124,136,36.3,25.0,11.3,152,134,25.0,25.4,-0.4
QCOM,tief_ab_2,haelt2,124,136,54.0,43.4,10.6,152,134,53.3,47.8,5.5
QIA.DE,reif,gut_a,132,114,37.9,24.6,13.3,152,107,23.7,29.0,-5.3
QIA.DE,reif,gut_b,132,114,39.4,26.3,13.1,152,107,20.4,31.8,-11.4
QIA.DE,reif,haelt2,132,114,52.3,46.5,5.8,152,107,28.3,38.3,-10.0
QIA.DE,korr_tief_rang,gut_a,39,183,41.0,26.8,14.2,62,197,24.2,26.4,-2.2
QIA.DE,korr_tief_rang,gut_b,39,183,41.0,28.4,12.6,62,197,24.2,25.4,-1.2
QIA.DE,korr_tief_rang,haelt2,39,183,59.0,45.9,13.1,62,197,30.6,33.0,-2.4
QIA.DE,korr_lang_rang,gut_a,33,189,30.3,29.1,1.2,65,194,23.1,26.8,-3.7
QIA.DE,korr_lang_rang,gut_b,33,189,33.3,30.2,3.1,65,194,23.1,25.8,-2.7
QIA.DE,korr_lang_rang,haelt2,33,189,51.5,47.6,3.9,65,194,30.8,33.0,-2.2
QIA.DE,rsi_tief_rang,gut_a,56,166,41.1,25.3,15.8,59,200,33.9,23.5,10.4
QIA.DE,rsi_tief_rang,gut_b,56,166,42.9,26.5,16.4,59,200,33.9,22.5,11.4
QIA.DE,rsi_tief_rang,haelt2,56,166,67.9,41.6,26.3,59,200,40.7,30.0,10.7
QIA.DE,rsi_unter_50,gut_a,93,153,39.8,26.8,13.0,136,123,25.7,26.0,-0.3
QIA.DE,rsi_unter_50,gut_b,93,153,40.9,28.8,12.1,136,123,24.3,26.0,-1.7
QIA.DE,rsi_unter_50,haelt2,93,153,51.6,48.4,3.2,136,123,30.1,35.0,-4.9
QIA.DE,divergenz,gut_a,11,64,27.3,50.0,-22.7,21,100,19.0,19.0,0.0
QIA.DE,divergenz,gut_b,11,64,27.3,50.0,-22.7,21,100,19.0,19.0,0.0
QIA.DE,divergenz,haelt2,11,64,54.5,62.5,-8.0,21,100,23.8,23.0,0.8
QIA.DE,ausverkauf,gut_a,18,228,50.0,30.3,19.7,20,239,55.0,23.4,31.6
QIA.DE,ausverkauf,gut_b,18,228,55.6,31.6,24.0,20,239,30.0,24.7,5.3
QIA.DE,ausverkauf,haelt2,18,228,88.9,46.5,42.4,20,239,60.0,30.1,29.9
QIA.DE,erschoepfung,gut_a,24,51,45.8,47.1,-1.3,44,77,9.1,24.7,-15.6
QIA.DE,erschoepfung,gut_b,24,51,45.8,47.1,-1.3,44,77,9.1,24.7,-15.6
QIA.DE,erschoepfung,haelt2,24,51,66.7,58.8,7.9,44,77,18.2,26.0,-7.8
QIA.DE,erholung_vol,gut_a,10,236,40.0,31.4,8.6,8,251,37.5,25.5,
QIA.DE,erholung_vol,gut_b,10,236,50.0,32.6,17.4,8,251,37.5,24.7,
QIA.DE,erholung_vol,haelt2,10,236,60.0,49.2,10.8,8,251,50.0,31.9,
QIA.DE,zweig_a,gut_a,134,112,26.9,37.5,-10.6,168,91,24.4,28.6,-4.2
QIA.DE,zweig_a,gut_b,134,112,29.9,37.5,-7.6,168,91,23.8,27.5,-3.7
QIA.DE,zweig_a,haelt2,134,112,44.0,56.2,-12.2,168,91,30.4,36.3,-5.9
QIA.DE,zweig_b,gut_a,126,120,34.9,28.3,6.6,116,143,28.4,23.8,4.6
QIA.DE,zweig_b,gut_b,126,120,37.3,29.2,8.1,116,143,25.9,24.5,1.4
QIA.DE,zweig_b,haelt2,126,120,57.1,41.7,15.4,116,143,35.3,30.1,5.2
QIA.DE,hammer,gut_a,11,235,45.5,31.1,14.4,10,249,10.0,26.5,-16.5
QIA.DE,hammer,gut_b,11,235,36.4,33.2,3.2,10,249,10.0,25.7,-15.7
QIA.DE,hammer,haelt2,11,235,45.5,49.8,-4.3,10,249,10.0,33.3,-23.3
QIA.DE,doppelboden,gut_a,8,238,50.0,31.1,,28,231,25.0,26.0,-1.0
QIA.DE,doppelboden,gut_b,8,238,50.0,32.8,,28,231,25.0,25.1,-0.1
QIA.DE,doppelboden,haelt2,8,238,50.0,49.6,,28,231,25.0,33.3,-8.3
QIA.DE,schluss_ueber_vortageshoch,gut_a,62,184,33.9,31.0,2.9,66,193,31.8,23.8,8.0
QIA.DE,schluss_ueber_vortageshoch,gut_b,62,184,37.1,32.1,5.0,66,193,30.3,23.3,7.0
QIA.DE,schluss_ueber_vortageshoch,haelt2,62,184,56.5,47.3,9.2,66,193,42.4,29.0,13.4
QIA.DE,kein_neues_tief,gut_a,142,104,35.2,26.9,8.3,109,150,32.1,21.3,10.8
QIA.DE,kein_neues_tief,gut_b,142,104,38.7,26.0,12.7,109,150,30.3,21.3,9.0
QIA.DE,kein_neues_tief,haelt2,142,104,56.3,40.4,15.9,109,150,42.2,25.3,16.9
QIA.DE,ueber_ema200,gut_a,130,63,16.2,41.3,-25.1,104,155,4.8,40.0,-35.2
QIA.DE,ueber_ema200,gut_b,130,63,19.2,41.3,-22.1,104,155,5.8,38.1,-32.3
QIA.DE,ueber_ema200,haelt2,130,63,31.5,61.9,-30.4,104,155,9.6,47.7,-38.1
QIA.DE,tief_ab_2,gut_a,85,161,32.9,31.1,1.8,139,120,29.5,21.7,7.8
QIA.DE,tief_ab_2,gut_b,85,161,32.9,33.5,-0.6,139,120,26.6,23.3,3.3
QIA.DE,tief_ab_2,haelt2,85,161,50.6,49.1,1.5,139,120,34.5,30.0,4.5
REGN,reif,gut_a,122,130,39.3,20.8,18.5,131,101,25.2,30.7,-5.5
REGN,reif,gut_b,122,130,37.7,24.6,13.1,131,101,26.0,29.7,-3.7
REGN,reif,haelt2,122,130,54.9,51.5,3.4,131,101,42.7,49.5,-6.8
REGN,korr_tief_rang,gut_a,45,171,31.1,25.1,6.0,54,178,18.5,30.3,-11.8
REGN,korr_tief_rang,gut_b,45,171,31.1,25.7,5.4,54,178,20.4,29.8,-9.4
REGN,korr_tief_rang,haelt2,45,171,37.8,55.0,-17.2,54,178,35.2,48.9,-13.7
REGN,korr_lang_rang,gut_a,35,181,28.6,26.0,2.6,48,184,4.2,33.7,-29.5
REGN,korr_lang_rang,gut_b,35,181,37.1,24.9,12.2,48,184,4.2,33.7,-29.5
REGN,korr_lang_rang,haelt2,35,181,40.0,53.6,-13.6,48,184,16.7,53.3,-36.6
REGN,rsi_tief_rang,gut_a,40,176,27.5,26.1,1.4,54,178,18.5,30.3,-11.8
REGN,rsi_tief_rang,gut_b,40,176,25.0,27.3,-2.3,54,178,22.2,29.2,-7.0
REGN,rsi_tief_rang,haelt2,40,176,42.5,53.4,-10.9,54,178,37.0,48.3,-11.3
REGN,rsi_unter_50,gut_a,92,160,33.7,27.5,6.2,113,119,25.7,29.4,-3.7
REGN,rsi_unter_50,gut_b,92,160,35.9,28.1,7.8,113,119,26.5,28.6,-2.1
REGN,rsi_unter_50,haelt2,92,160,54.3,52.5,1.8,113,119,39.8,51.3,-11.5
REGN,divergenz,gut_a,14,86,85.7,27.9,57.8,12,85,58.3,18.8,39.5
REGN,divergenz,gut_b,14,86,92.9,31.4,61.5,12,85,58.3,18.8,39.5
REGN,divergenz,haelt2,14,86,100.0,44.2,55.8,12,85,58.3,31.8,26.5
REGN,ausverkauf,gut_a,9,243,44.4,29.2,,15,217,26.7,27.6,-0.9
REGN,ausverkauf,gut_b,9,243,22.2,31.3,,15,217,33.3,27.2,6.1
REGN,ausverkauf,haelt2,9,243,88.9,51.9,,15,217,60.0,44.7,15.3
REGN,erschoepfung,gut_a,28,72,53.6,29.2,24.4,26,71,26.9,22.5,4.4
REGN,erschoepfung,gut_b,28,72,50.0,36.1,13.9,26,71,26.9,22.5,4.4
REGN,erschoepfung,haelt2,28,72,64.3,47.2,17.1,26,71,38.5,33.8,4.7
REGN,erholung_vol,gut_a,8,244,37.5,29.5,,6,226,50.0,27.0,
REGN,erholung_vol,gut_b,8,244,37.5,30.7,,6,226,50.0,27.0,
REGN,erholung_vol,haelt2,8,244,37.5,53.7,,6,226,83.3,44.7,
REGN,zweig_a,gut_a,136,116,29.4,30.2,-0.8,121,111,28.9,26.1,2.8
REGN,zweig_a,gut_b,136,116,31.6,30.2,1.4,121,111,28.9,26.1,2.8
REGN,zweig_a,haelt2,136,116,55.9,50.0,5.9,121,111,41.3,50.5,-9.2
REGN,zweig_b,gut_a,139,113,30.2,29.2,1.0,131,101,27.5,27.7,-0.2
REGN,zweig_b,gut_b,139,113,33.1,28.3,4.8,131,101,27.5,27.7,-0.2
REGN,zweig_b,haelt2,139,113,54.0,52.2,1.8,131,101,51.1,38.6,12.5
REGN,hammer,gut_a,11,241,9.1,30.7,-21.6,10,222,30.0,27.5,2.5
REGN,hammer,gut_b,11,241,9.1,32.0,-22.9,10,222,30.0,27.5,2.5
REGN,hammer,haelt2,11,241,36.4,53.9,-17.5,10,222,50.0,45.5,4.5
REGN,doppelboden,gut_a,24,228,45.8,28.1,17.7,27,205,14.8,29.3,-14.5
REGN,doppelboden,gut_b,24,228,62.5,27.6,34.9,27,205,14.8,29.3,-14.5
REGN,doppelboden,haelt2,24,228,62.5,52.2,10.3,27,205,25.9,48.3,-22.4
REGN,schluss_ueber_vortageshoch,gut_a,75,177,29.3,29.9,-0.6,64,168,34.4,25.0,9.4
REGN,schluss_ueber_vortageshoch,gut_b,75,177,34.7,29.4,5.3,64,168,34.4,25.0,9.4
REGN,schluss_ueber_vortageshoch,haelt2,75,177,58.7,50.8,7.9,64,168,60.9,39.9,21.0
REGN,kein_neues_tief,gut_a,131,121,28.2,31.4,-3.2,118,114,31.4,23.7,7.7
REGN,kein_neues_tief,gut_b,131,121,30.5,31.4,-0.9,118,114,31.4,23.7,7.7
REGN,kein_neues_tief,haelt2,131,121,52.7,53.7,-1.0,118,114,52.5,38.6,13.9
REGN,ueber_ema200,gut_a,139,60,17.3,51.7,-34.4,157,75,25.5,32.0,-6.5
REGN,ueber_ema200,gut_b,139,60,18.0,53.3,-35.3,157,75,24.2,34.7,-10.5
REGN,ueber_ema200,haelt2,139,60,39.6,75.0,-35.4,157,75,42.0,53.3,-11.3
REGN,tief_ab_2,gut_a,91,161,36.3,26.1,10.2,109,123,26.6,28.5,-1.9
REGN,tief_ab_2,gut_b,91,161,40.7,25.5,15.2,109,123,27.5,27.6,-0.1
REGN,tief_ab_2,haelt2,91,161,53.8,52.8,1.0,109,123,46.8,44.7,2.1
RHM.DE,reif,gut_a,122,106,32.8,24.5,8.3,129,125,21.7,36.8,-15.1
RHM.DE,reif,gut_b,122,106,27.9,24.5,3.4,129,125,22.5,40.8,-18.3
RHM.DE,reif,haelt2,122,106,52.5,46.2,6.3,129,125,38.8,59.2,-20.4
RHM.DE,korr_tief_rang,gut_a,11,181,27.3,29.3,-2.0,33,221,33.3,28.5,4.8
RHM.DE,korr_tief_rang,gut_b,11,181,27.3,26.0,1.3,33,221,33.3,31.2,2.1
RHM.DE,korr_tief_rang,haelt2,11,181,45.5,51.9,-6.4,33,221,48.5,48.9,-0.4
RHM.DE,korr_lang_rang,gut_a,32,160,34.4,28.1,6.3,35,219,28.6,29.2,-0.6
RHM.DE,korr_lang_rang,gut_b,32,160,28.1,25.6,2.5,35,219,28.6,32.0,-3.4
RHM.DE,korr_lang_rang,haelt2,32,160,59.4,50.0,9.4,35,219,51.4,48.4,3.0
RHM.DE,rsi_tief_rang,gut_a,6,186,83.3,27.4,,37,217,27.0,29.5,-2.5
RHM.DE,rsi_tief_rang,gut_b,6,186,83.3,24.2,,37,217,43.2,29.5,13.7
RHM.DE,rsi_tief_rang,haelt2,6,186,100.0,50.0,,37,217,62.2,46.5,15.7
RHM.DE,rsi_unter_50,gut_a,104,124,29.8,28.2,1.6,89,165,15.7,36.4,-20.7
RHM.DE,rsi_unter_50,gut_b,104,124,26.0,26.6,-0.6,89,165,19.1,38.2,-19.1
RHM.DE,rsi_unter_50,haelt2,104,124,51.9,47.6,4.3,89,165,40.4,53.3,-12.9
RHM.DE,divergenz,gut_a,16,81,37.5,29.6,7.9,7,71,42.9,26.8,
RHM.DE,divergenz,gut_b,16,81,25.0,25.9,-0.9,7,71,42.9,23.9,
RHM.DE,divergenz,haelt2,16,81,56.2,51.9,4.3,7,71,57.1,40.8,
RHM.DE,ausverkauf,gut_a,12,216,33.3,28.7,4.6,21,232,57.1,26.3,30.8
RHM.DE,ausverkauf,gut_b,12,216,41.7,25.5,16.2,21,232,33.3,31.0,2.3
RHM.DE,ausverkauf,haelt2,12,216,58.3,49.1,9.2,21,232,90.5,44.8,45.7
RHM.DE,erschoepfung,gut_a,17,80,35.3,30.0,5.3,13,65,30.8,27.7,3.1
RHM.DE,erschoepfung,gut_b,17,80,29.4,25.0,4.4,13,65,30.8,24.6,6.2
RHM.DE,erschoepfung,haelt2,17,80,41.2,55.0,-13.8,13,65,38.5,43.1,-4.6
RHM.DE,erholung_vol,gut_a,10,218,50.0,28.0,22.0,13,240,38.5,28.3,10.2
RHM.DE,erholung_vol,gut_b,10,218,60.0,24.8,35.2,13,240,53.8,30.0,23.8
RHM.DE,erholung_vol,haelt2,10,218,70.0,48.6,21.4,13,240,53.8,48.3,5.5
RHM.DE,zweig_a,gut_a,104,124,28.8,29.0,-0.2,91,163,22.0,33.1,-11.1
RHM.DE,zweig_a,gut_b,104,124,27.9,25.0,2.9,91,163,25.3,35.0,-9.7
RHM.DE,zweig_a,haelt2,104,124,51.0,48.4,2.6,91,163,41.8,52.8,-11.0
RHM.DE,zweig_b,gut_a,145,83,29.0,28.9,0.1,170,84,32.4,22.6,9.8
RHM.DE,zweig_b,gut_b,145,83,24.1,30.1,-6.0,170,84,35.3,23.8,11.5
RHM.DE,zweig_b,haelt2,145,83,46.9,54.2,-7.3,170,84,52.4,41.7,10.7
RHM.DE,hammer,gut_a,9,219,44.4,28.3,,19,235,15.8,30.2,-14.4
RHM.DE,hammer,gut_b,9,219,44.4,25.6,,19,235,10.5,33.2,-22.7
RHM.DE,hammer,haelt2,9,219,66.7,48.9,,19,235,31.6,50.2,-18.6
RHM.DE,doppelboden,gut_a,32,196,25.0,29.6,-4.6,23,231,26.1,29.4,-3.3
RHM.DE,doppelboden,gut_b,32,196,25.0,26.5,-1.5,23,231,26.1,32.0,-5.9
RHM.DE,doppelboden,haelt2,32,196,56.2,48.5,7.7,23,231,26.1,51.1,-25.0
RHM.DE,schluss_ueber_vortageshoch,gut_a,75,153,36.0,25.5,10.5,103,151,35.9,24.5,11.4
RHM.DE,schluss_ueber_vortageshoch,gut_b,75,153,30.7,24.2,6.5,103,151,39.8,25.8,14.0
RHM.DE,schluss_ueber_vortageshoch,haelt2,75,153,56.0,46.4,9.6,103,151,60.2,41.1,19.1
RHM.DE,kein_neues_tief,gut_a,141,87,31.2,25.3,5.9,171,83,33.3,20.5,12.8
RHM.DE,kein_neues_tief,gut_b,141,87,28.4,23.0,5.4,171,83,37.4,19.3,18.1
RHM.DE,kein_neues_tief,haelt2,141,87,51.8,46.0,5.8,171,83,53.8,38.6,15.2
RHM.DE,ueber_ema200,gut_a,129,50,22.5,40.0,-17.5,227,27,30.4,18.5,11.9
RHM.DE,ueber_ema200,gut_b,129,50,21.7,36.0,-14.3,227,27,33.0,18.5,14.5
RHM.DE,ueber_ema200,haelt2,129,50,48.8,54.0,-5.2,227,27,52.0,22.2,29.8
RHM.DE,tief_ab_2,gut_a,107,121,36.4,22.3,14.1,93,161,21.5,33.5,-12.0
RHM.DE,tief_ab_2,gut_b,107,121,30.8,22.3,8.5,93,161,19.4,38.5,-19.1
RHM.DE,tief_ab_2,haelt2,107,121,54.2,45.5,8.7,93,161,36.6,55.9,-19.3
RIO,reif,gut_a,165,154,21.8,37.0,-15.2,163,182,28.8,29.1,-0.3
RIO,reif,gut_b,165,154,23.6,40.9,-17.3,163,182,31.3,32.4,-1.1
RIO,reif,haelt2,165,154,38.8,48.7,-9.9,163,182,46.6,43.4,3.2
RIO,korr_tief_rang,gut_a,65,243,16.9,32.9,-16.0,59,286,27.1,29.4,-2.3
RIO,korr_tief_rang,gut_b,65,243,13.8,37.4,-23.6,59,286,28.8,32.5,-3.7
RIO,korr_tief_rang,haelt2,65,243,32.3,46.9,-14.6,59,286,49.2,44.1,5.1
RIO,korr_lang_rang,gut_a,52,256,28.8,29.7,-0.9,32,313,25.0,29.4,-4.4
RIO,korr_lang_rang,gut_b,52,256,26.9,33.6,-6.7,32,313,25.0,32.6,-7.6
RIO,korr_lang_rang,haelt2,52,256,48.1,43.0,5.1,32,313,40.6,45.4,-4.8
RIO,rsi_tief_rang,gut_a,99,209,16.2,35.9,-19.7,35,310,45.7,27.1,18.6
RIO,rsi_tief_rang,gut_b,99,209,15.2,40.7,-25.5,35,310,42.9,30.6,12.3
RIO,rsi_tief_rang,haelt2,99,209,32.3,49.3,-17.0,35,310,77.1,41.3,35.8
RIO,rsi_unter_50,gut_a,133,186,21.8,34.4,-12.6,144,201,31.2,27.4,3.8
RIO,rsi_unter_50,gut_b,133,186,22.6,38.7,-16.1,144,201,30.6,32.8,-2.2
RIO,rsi_unter_50,haelt2,133,186,38.3,47.3,-9.0,144,201,50.7,40.8,9.9
RIO,divergenz,gut_a,16,109,25.0,20.2,4.8,15,97,13.3,26.8,-13.5
RIO,divergenz,gut_b,16,109,18.8,21.1,-2.3,15,97,13.3,28.9,-15.6
RIO,divergenz,haelt2,16,109,37.5,39.4,-1.9,15,97,26.7,47.4,-20.7
RIO,ausverkauf,gut_a,14,305,14.3,29.8,-15.5,14,331,42.9,28.4,14.5
RIO,ausverkauf,gut_b,14,305,14.3,32.8,-18.5,14,331,50.0,31.1,18.9
RIO,ausverkauf,haelt2,14,305,14.3,44.9,-30.6,14,331,50.0,44.7,5.3
RIO,erschoepfung,gut_a,40,85,22.5,20.0,2.5,25,87,16.0,27.6,-11.6
RIO,erschoepfung,gut_b,40,85,25.0,18.8,6.2,25,87,20.0,28.7,-8.7
RIO,erschoepfung,haelt2,40,85,42.5,37.6,4.9,25,87,48.0,43.7,4.3
RIO,erholung_vol,gut_a,8,311,50.0,28.6,,13,332,38.5,28.6,9.9
RIO,erholung_vol,gut_b,8,311,50.0,31.5,,13,332,30.8,31.9,-1.1
RIO,erholung_vol,haelt2,8,311,62.5,43.1,,13,332,46.2,44.9,1.3
RIO,zweig_a,gut_a,179,140,26.3,32.9,-6.6,185,160,24.9,33.8,-8.9
RIO,zweig_a,gut_b,179,140,27.4,37.9,-10.5,185,160,26.5,38.1,-11.6
RIO,zweig_a,haelt2,179,140,41.3,46.4,-5.1,185,160,38.4,52.5,-14.1
RIO,zweig_b,gut_a,155,164,33.5,25.0,8.5,179,166,32.4,25.3,7.1
RIO,zweig_b,gut_b,155,164,38.1,26.2,11.9,179,166,36.9,26.5,10.4
RIO,zweig_b,haelt2,155,164,47.7,39.6,8.1,179,166,50.8,38.6,12.2
RIO,hammer,gut_a,3,316,0.0,29.4,,2,343,50.0,28.9,
RIO,hammer,gut_b,3,316,0.0,32.3,,2,343,50.0,31.8,
RIO,hammer,haelt2,3,316,0.0,44.0,,2,343,50.0,44.9,
RIO,doppelboden,gut_a,19,300,26.3,29.3,-3.0,18,327,11.1,30.0,-18.9
RIO,doppelboden,gut_b,19,300,26.3,32.3,-6.0,18,327,11.1,33.0,-21.9
RIO,doppelboden,haelt2,19,300,42.1,43.7,-1.6,18,327,44.4,45.0,-0.6
RIO,schluss_ueber_vortageshoch,gut_a,107,212,32.7,27.4,5.3,119,226,32.8,27.0,5.8
