ticker,zeitraum,puffer,punkte,faelle,rendite_mittel,rendite_median,ko_quote
CPRT,ab2023,3.0,2,54,3.0,-16.6,0.0
CPRT,ab2023,3.0,3,6,-28.2,-30.8,0.0
CPRT,bis2022,3.0,0,70,18.4,-6.7,2.9
CPRT,bis2022,3.0,1,129,12.5,-9.9,2.3
CPRT,bis2022,3.0,2,40,12.9,-9.0,0.0
CPRT,bis2022,3.0,3,3,48.7,21.3,0.0
CRM,ab2023,3.0,0,82,18.1,-11.6,1.2
CRM,ab2023,3.0,1,129,7.8,-21.5,1.6
CRM,ab2023,3.0,2,45,-5.1,-11.7,0.0
CRM,ab2023,3.0,3,4,-5.2,1.8,0.0
CRM,bis2022,3.0,0,70,-3.6,-14.8,0.0
CRM,bis2022,3.0,1,126,7.6,-13.4,2.4
CRM,bis2022,3.0,2,45,10.8,-4.4,0.0
CRM,bis2022,3.0,3,2,-46.2,-46.2,50.0
CRWD,ab2023,3.0,0,73,28.1,9.5,0.0
CRWD,ab2023,3.0,1,131,23.1,4.6,0.0
CRWD,ab2023,3.0,2,32,6.8,-9.8,0.0
CRWD,ab2023,3.0,3,5,-1.3,-3.5,0.0
CRWD,bis2022,3.0,0,60,2.9,-12.0,0.0
CRWD,bis2022,3.0,1,128,4.1,-15.3,0.8
CRWD,bis2022,3.0,2,29,25.4,14.1,0.0
CRWD,bis2022,3.0,3,3,-10.5,-43.1,0.0
CSCO,ab2023,3.0,0,83,26.0,9.8,4.8
CSCO,ab2023,3.0,1,148,7.0,-7.1,2.7
CSCO,ab2023,3.0,2,30,12.0,12.0,6.7
CSCO,ab2023,3.0,3,3,33.0,46.9,0.0
CSCO,bis2022,3.0,0,86,-16.3,-30.4,11.6
CSCO,bis2022,3.0,1,143,1.4,-10.8,4.2
CSCO,bis2022,3.0,2,27,-6.8,-16.5,0.0
CSCO,bis2022,3.0,3,3,32.3,49.7,0.0
CSGP,ab2023,3.0,0,75,9.8,-25.6,6.7
CSGP,ab2023,3.0,1,134,2.7,-24.0,3.7
CSGP,ab2023,3.0,2,44,-21.7,-37.0,4.5
CSGP,ab2023,3.0,3,6,3.1,-26.5,0.0
CSGP,bis2022,3.0,0,75,-0.7,-20.4,2.7
CSGP,bis2022,3.0,1,118,5.5,-13.5,0.8
CSGP,bis2022,3.0,2,34,-15.0,-19.9,2.9
CSGP,bis2022,3.0,3,4,20.6,18.6,0.0
CSX,ab2023,3.0,0,67,0.1,-14.3,1.5
CSX,ab2023,3.0,1,135,6.5,-3.7,0.0
CSX,ab2023,3.0,2,46,11.0,-18.6,0.0
CSX,ab2023,3.0,3,5,48.7,38.8,0.0
CSX,bis2022,3.0,0,72,1.9,-10.4,0.0
CSX,bis2022,3.0,1,113,-4.3,-9.8,0.0
CSX,bis2022,3.0,2,54,14.9,5.2,0.0
CSX,bis2022,3.0,3,1,-48.1,-48.1,0.0
CTAS,ab2023,3.0,0,74,11.2,-7.8,1.4
CTAS,ab2023,3.0,1,143,5.7,-8.2,0.7
CTAS,ab2023,3.0,2,52,6.3,10.2,0.0
CTAS,ab2023,3.0,3,2,3.0,3.0,0.0
CTAS,bis2022,3.0,0,56,10.0,1.0,3.6
CTAS,bis2022,3.0,1,123,9.4,-3.2,0.0
CTAS,bis2022,3.0,2,50,23.5,12.7,0.0
CTAS,bis2022,3.0,3,4,-2.8,-7.8,0.0
CTSH,ab2023,3.0,0,77,-11.4,-37.8,6.5
CTSH,ab2023,3.0,1,129,-12.4,-28.8,7.0
CTSH,ab2023,3.0,2,43,1.2,-12.6,4.7
CTSH,ab2023,3.0,3,4,-27.4,-37.0,0.0
CTSH,bis2022,3.0,0,92,-8.5,-24.9,5.4
CTSH,bis2022,3.0,1,128,-13.7,-28.4,6.2
CTSH,bis2022,3.0,2,43,-27.7,-39.0,7.0
CVS,ab2023,3.0,0,67,3.8,-25.8,6.0
CVS,ab2023,3.0,1,117,-3.8,-16.4,6.0
CVS,ab2023,3.0,2,33,-3.9,-10.1,12.1
CVS,ab2023,3.0,3,5,14.0,34.8,20.0
CVS,bis2022,3.0,0,89,-2.9,-20.2,4.5
CVS,bis2022,3.0,1,122,6.2,-14.5,0.0
CVS,bis2022,3.0,2,25,5.4,-6.0,4.0
CVS,bis2022,3.0,3,3,-25.2,-24.1,0.0
CVX,ab2023,3.0,0,67,1.5,-15.6,0.0
CVX,ab2023,3.0,1,153,4.0,-12.8,0.7
CVX,ab2023,3.0,2,45,1.7,-2.7,0.0
CVX,ab2023,3.0,3,1,-37.5,-37.5,0.0
CVX,bis2022,3.0,0,106,-7.4,-22.2,4.7
CVX,bis2022,3.0,1,144,3.5,-6.8,1.4
CVX,bis2022,3.0,2,25,5.7,-9.9,4.0
DASH,ab2023,3.0,0,67,12.9,-11.3,1.5
DASH,ab2023,3.0,1,150,18.9,5.5,1.3
DASH,ab2023,3.0,2,43,1.6,-7.4,0.0
DASH,ab2023,3.0,3,1,-12.8,-12.8,0.0
DASH,bis2022,3.0,0,42,-13.2,-29.3,0.0
DASH,bis2022,3.0,1,81,-8.1,-14.0,0.0
DASH,bis2022,3.0,2,19,-17.8,-37.0,0.0
DASH,bis2022,3.0,3,2,-9.6,-9.6,0.0
DB1.DE,ab2023,3.0,0,84,-1.0,-17.0,0.0
DB1.DE,ab2023,3.0,1,125,3.3,-11.0,4.0
DB1.DE,ab2023,3.0,2,42,-9.6,-17.9,2.4
DB1.DE,ab2023,3.0,3,3,24.0,-10.5,0.0
DB1.DE,bis2022,3.0,0,89,-12.6,-19.4,1.1
DB1.DE,bis2022,3.0,1,129,-4.0,-21.8,0.8
DB1.DE,bis2022,3.0,2,24,59.5,42.5,0.0
DB1.DE,bis2022,3.0,3,3,36.2,-34.6,0.0
DBK.DE,ab2023,3.0,0,77,12.6,-6.7,2.6
DBK.DE,ab2023,3.0,1,177,9.0,-7.4,1.7
DBK.DE,ab2023,3.0,2,27,22.9,7.3,0.0
DBK.DE,ab2023,3.0,3,2,89.8,89.8,0.0
DBK.DE,bis2022,3.0,0,73,1.9,-18.5,1.4
DBK.DE,bis2022,3.0,1,117,6.1,-7.4,1.7
DBK.DE,bis2022,3.0,2,41,2.9,1.1,0.0
DBK.DE,bis2022,3.0,3,1,12.2,12.2,0.0
DDOG,ab2023,3.0,0,92,42.9,-0.9,2.2
DDOG,ab2023,3.0,1,134,19.8,-4.8,0.0
DDOG,ab2023,3.0,2,40,48.0,-8.2,0.0
DDOG,ab2023,3.0,3,6,19.1,3.1,0.0
DDOG,bis2022,3.0,0,70,5.5,-19.0,1.4
DDOG,bis2022,3.0,1,122,21.1,-8.7,0.0
DDOG,bis2022,3.0,2,46,34.8,-9.0,0.0
DDOG,bis2022,3.0,3,1,-6.7,-6.7,0.0
DE,ab2023,3.0,0,75,-9.0,-25.6,2.7
DE,ab2023,3.0,1,138,-6.6,-25.5,0.7
DE,ab2023,3.0,2,36,-3.6,-23.8,0.0
DE,ab2023,3.0,3,4,7.7,11.9,0.0
DE,bis2022,3.0,0,73,23.7,-1.9,2.7
DE,bis2022,3.0,1,150,21.0,-0.8,0.7
DE,bis2022,3.0,2,31,-16.5,-30.2,3.2
DE,bis2022,3.0,3,1,-40.5,-40.5,0.0
DELL,ab2023,3.0,0,76,39.1,3.9,0.0
DELL,ab2023,3.0,1,151,13.3,-4.6,0.7
DELL,ab2023,3.0,2,41,7.3,-8.7,0.0
DELL,ab2023,3.0,3,2,97.1,97.1,0.0
DELL,bis2022,3.0,0,66,8.7,-3.1,4.5
DELL,bis2022,3.0,1,133,8.4,-8.8,3.8
DELL,bis2022,3.0,2,36,7.6,-5.1,2.8
DELL,bis2022,3.0,3,4,28.6,24.6,0.0
DHL.DE,ab2023,3.0,0,86,6.4,0.5,2.3
DHL.DE,ab2023,3.0,1,150,2.6,-9.5,2.0
DHL.DE,ab2023,3.0,2,25,-1.8,-25.9,0.0
DHL.DE,ab2023,3.0,3,1,-10.7,-10.7,0.0
DHL.DE,bis2022,3.0,0,67,25.4,3.5,6.0
DHL.DE,bis2022,3.0,1,137,15.1,-0.9,0.7
DHL.DE,bis2022,3.0,2,41,14.1,-15.5,2.4
DHL.DE,bis2022,3.0,3,1,104.2,104.2,0.0
DHR,ab2023,3.0,0,91,-4.0,-13.7,2.2
DHR,ab2023,3.0,1,140,-10.6,-15.4,0.7
DHR,ab2023,3.0,2,42,-7.2,-22.2,0.0
DHR,bis2022,3.0,0,78,19.4,4.0,2.6
DHR,bis2022,3.0,1,138,13.9,-3.6,2.2
DHR,bis2022,3.0,2,39,15.0,4.3,0.0
DHR,bis2022,3.0,3,1,116.7,116.7,0.0
DIS,ab2023,3.0,0,86,5.4,-37.1,7.0
DIS,ab2023,3.0,1,144,-5.2,-27.8,4.9
DIS,ab2023,3.0,2,32,41.2,6.2,0.0
DIS,ab2023,3.0,3,2,47.2,47.2,0.0
DIS,bis2022,3.0,0,80,2.8,-17.5,11.2
DIS,bis2022,3.0,1,127,-15.2,-29.0,7.1
DIS,bis2022,3.0,2,39,-4.3,-18.3,2.6
DIS,bis2022,3.0,3,1,59.8,59.8,0.0
DTE.DE,ab2023,3.0,0,66,12.6,-11.6,0.0
DTE.DE,ab2023,3.0,1,120,5.0,-1.6,4.2
DTE.DE,ab2023,3.0,2,44,2.0,-4.7,2.3
DTE.DE,ab2023,3.0,3,1,17.7,17.7,0.0
DTE.DE,bis2022,3.0,0,72,8.8,-10.5,1.4
DTE.DE,bis2022,3.0,1,152,5.3,-10.9,1.3
DTE.DE,bis2022,3.0,2,23,-11.9,-19.5,0.0
DTE.DE,bis2022,3.0,3,2,55.1,55.1,0.0
DTG.DE,ab2023,3.0,0,87,29.9,8.9,4.6
DTG.DE,ab2023,3.0,1,123,-1.3,-22.4,1.6
DTG.DE,ab2023,3.0,2,39,-0.6,-32.8,0.0
DTG.DE,bis2022,3.0,0,29,-5.5,-36.3,0.0
DTG.DE,bis2022,3.0,1,51,8.8,-7.5,0.0
DTG.DE,bis2022,3.0,2,1,22.0,22.0,0.0
DUK,ab2023,3.0,0,81,-6.0,-26.2,0.0
DUK,ab2023,3.0,1,133,1.9,-14.6,0.0
DUK,ab2023,3.0,2,35,6.0,-3.9,0.0
DUK,bis2022,3.0,0,73,-4.1,-24.4,2.7
DUK,bis2022,3.0,1,132,0.1,-12.2,0.0
DUK,bis2022,3.0,2,20,69.1,43.4,0.0
DUK,bis2022,3.0,3,2,37.1,37.1,0.0
DXCM,ab2023,3.0,0,66,-5.0,-17.6,1.5
DXCM,ab2023,3.0,1,126,-0.2,-5.7,2.4
DXCM,ab2023,3.0,2,57,5.0,-9.9,1.8
DXCM,ab2023,3.0,3,6,-21.9,-23.6,0.0
DXCM,bis2022,3.0,0,68,24.9,-5.1,0.0
DXCM,bis2022,3.0,1,121,18.3,-5.4,0.0
DXCM,bis2022,3.0,2,42,40.7,0.8,0.0
DXCM,bis2022,3.0,3,1,-6.3,-6.3,0.0
EMR,ab2023,3.0,0,84,16.8,-1.4,4.8
EMR,ab2023,3.0,1,139,16.3,-11.9,1.4
EMR,ab2023,3.0,2,37,16.7,-18.9,0.0
EMR,ab2023,3.0,3,3,28.6,36.8,0.0
EMR,bis2022,3.0,0,79,-9.4,-17.5,0.0
EMR,bis2022,3.0,1,135,-3.1,-18.0,0.0
EMR,bis2022,3.0,2,35,-3.2,-10.2,2.9
EMR,bis2022,3.0,3,4,-32.0,-36.8,0.0
ENB,ab2023,3.0,0,76,-4.4,-19.0,5.3
ENB,ab2023,3.0,1,144,-3.0,-12.8,2.1
ENB,ab2023,3.0,2,23,0.9,-4.9,0.0
ENB,ab2023,3.0,3,1,-51.2,-51.2,0.0
ENB,bis2022,3.0,0,87,0.8,-5.2,5.7
ENB,bis2022,3.0,1,151,15.0,4.7,1.3
ENB,bis2022,3.0,2,19,4.4,-18.5,0.0
ENB,bis2022,3.0,3,1,-23.5,-23.5,0.0
ENR.DE,ab2023,3.0,0,70,14.8,-12.3,1.4
ENR.DE,ab2023,3.0,1,151,15.4,-7.6,0.7
ENR.DE,ab2023,3.0,2,37,23.5,0.9,0.0
ENR.DE,ab2023,3.0,3,2,-59.0,-59.0,50.0
ENR.DE,bis2022,3.0,0,36,-0.9,-26.3,2.8
ENR.DE,bis2022,3.0,1,86,6.9,-17.0,3.5
ENR.DE,bis2022,3.0,2,31,-5.5,-21.4,0.0
EOAN.DE,ab2023,3.0,0,70,14.8,-9.9,4.3
EOAN.DE,ab2023,3.0,1,136,11.6,-6.3,0.7
EOAN.DE,ab2023,3.0,2,27,30.8,13.5,0.0
EOAN.DE,ab2023,3.0,3,1,-24.2,-24.2,0.0
EOAN.DE,bis2022,3.0,0,64,-8.7,-28.2,3.1
EOAN.DE,bis2022,3.0,1,134,24.5,-5.9,0.0
EOAN.DE,bis2022,3.0,2,36,25.6,0.6,0.0
EOAN.DE,bis2022,3.0,3,3,-14.7,-15.8,0.0
EQIX,ab2023,3.0,0,85,4.6,-8.4,3.5
EQIX,ab2023,3.0,1,143,4.5,-9.5,4.9
EQIX,ab2023,3.0,2,31,13.9,-5.0,0.0
EQIX,ab2023,3.0,3,2,82.6,82.6,0.0
EQIX,bis2022,3.0,0,66,12.7,-12.5,0.0
EQIX,bis2022,3.0,1,140,11.1,-6.9,0.0
EQIX,bis2022,3.0,2,30,6.2,-17.1,0.0
EQNR,ab2023,3.0,0,109,-21.8,-34.0,6.4
EQNR,ab2023,3.0,1,186,-5.7,-18.5,0.5
EQNR,ab2023,3.0,2,29,5.2,1.7,0.0
EQNR,ab2023,3.0,3,1,-12.8,-12.8,0.0
EQNR,bis2022,3.0,0,123,0.9,-6.5,3.3
EQNR,bis2022,3.0,1,157,7.9,-2.6,4.5
EQNR,bis2022,3.0,2,14,16.7,2.7,0.0
EQNR,bis2022,3.0,3,3,3.9,-12.9,0.0
ETN,ab2023,3.0,0,85,20.3,-1.3,3.5
ETN,ab2023,3.0,1,149,-2.1,-13.5,3.4
ETN,ab2023,3.0,2,34,5.7,-12.0,2.9
ETN,ab2023,3.0,3,2,14.9,14.9,0.0
ETN,bis2022,3.0,0,78,14.8,6.0,2.6
ETN,bis2022,3.0,1,156,-0.0,-15.1,0.6
ETN,bis2022,3.0,2,31,17.2,8.1,0.0
ETN,bis2022,3.0,3,3,25.5,22.6,0.0
EXC,ab2023,3.0,0,74,-16.2,-29.0,0.0
EXC,ab2023,3.0,1,120,1.4,-11.5,0.0
EXC,ab2023,3.0,2,44,6.2,-9.8,0.0
EXC,ab2023,3.0,3,3,16.6,22.7,0.0
EXC,bis2022,3.0,0,67,7.3,-7.4,1.5
EXC,bis2022,3.0,1,132,9.2,-7.8,0.8
EXC,bis2022,3.0,2,22,-1.0,-23.1,0.0
EXC,bis2022,3.0,3,2,-21.5,-21.5,0.0
FANG,ab2023,3.0,0,86,-5.7,-19.7,0.0
FANG,ab2023,3.0,1,146,-4.1,-14.1,1.4
FANG,ab2023,3.0,2,34,2.8,-15.1,0.0
FANG,ab2023,3.0,3,3,20.7,20.6,0.0
FANG,bis2022,3.0,0,96,2.8,-14.7,0.0
FANG,bis2022,3.0,1,145,2.4,-9.6,0.0
FANG,bis2022,3.0,2,22,0.8,-15.5,0.0
FAST,ab2023,3.0,0,75,20.4,-4.5,2.7
FAST,ab2023,3.0,1,148,7.5,-10.5,0.7
FAST,ab2023,3.0,2,41,-1.2,-14.6,2.4
FAST,ab2023,3.0,3,3,14.4,-0.2,0.0
FAST,bis2022,3.0,0,85,0.8,-19.2,0.0
FAST,bis2022,3.0,1,130,-10.0,-22.4,0.0
FAST,bis2022,3.0,2,41,9.6,0.7,0.0
FDX,ab2023,3.0,0,81,2.7,-24.9,7.4
FDX,ab2023,3.0,1,137,-1.0,-14.7,4.4
FDX,ab2023,3.0,2,36,-2.5,-16.8,5.6
FDX,ab2023,3.0,3,1,-100.0,-100.0,100.0
FDX,bis2022,3.0,0,77,23.1,-9.6,3.9
FDX,bis2022,3.0,1,128,12.7,-14.5,0.0
FDX,bis2022,3.0,2,36,1.9,-12.3,0.0
FDX,bis2022,3.0,3,2,-16.6,-16.6,0.0
FRE.DE,ab2023,3.0,0,63,13.3,-8.2,7.9
FRE.DE,ab2023,3.0,1,138,12.1,-10.8,2.2
FRE.DE,ab2023,3.0,2,27,12.0,-10.2,7.4
FRE.DE,ab2023,3.0,3,1,138.6,138.6,0.0
FRE.DE,bis2022,3.0,0,72,4.1,-32.5,5.6
FRE.DE,bis2022,3.0,1,133,3.8,-20.3,4.5
FRE.DE,bis2022,3.0,2,36,7.8,-11.4,5.6
FTNT,ab2023,3.0,0,82,11.3,-15.1,6.1
FTNT,ab2023,3.0,1,128,7.1,-17.6,4.7
FTNT,ab2023,3.0,2,41,8.6,-10.1,4.9
FTNT,ab2023,3.0,3,7,21.6,6.7,14.3
FTNT,bis2022,3.0,0,73,30.0,-7.5,0.0
FTNT,bis2022,3.0,1,119,6.2,-14.8,0.0
FTNT,bis2022,3.0,2,29,-6.2,-7.7,0.0
FTNT,bis2022,3.0,3,1,1.7,1.7,0.0
GD,ab2023,3.0,0,78,16.6,-3.7,2.6
GD,ab2023,3.0,1,127,1.7,-9.5,2.4
GD,ab2023,3.0,2,43,1.6,-16.3,0.0
GD,ab2023,3.0,3,5,3.4,9.6,0.0
GD,bis2022,3.0,0,70,4.9,-20.1,0.0
GD,bis2022,3.0,1,142,3.5,-13.3,0.7
GD,bis2022,3.0,2,31,26.0,3.5,0.0
GD,bis2022,3.0,3,1,-58.2,-58.2,0.0
GE,ab2023,3.0,0,83,31.5,3.2,3.6
GE,ab2023,3.0,1,145,25.8,6.2,1.4
GE,ab2023,3.0,2,19,28.3,9.5,0.0
GE,ab2023,3.0,3,3,82.2,79.5,0.0
GE,bis2022,3.0,0,72,-12.0,-27.1,2.8
GE,bis2022,3.0,1,126,3.1,-22.7,0.0
GE,bis2022,3.0,2,25,5.1,-3.5,0.0
GE,bis2022,3.0,3,1,-42.9,-42.9,0.0
GEHC,ab2023,3.0,0,72,-1.7,-7.4,5.6
GEHC,ab2023,3.0,1,139,-9.2,-20.2,3.6
GEHC,ab2023,3.0,2,40,-17.8,-20.8,10.0
GEHC,ab2023,3.0,3,2,-4.0,-4.0,0.0
GEV,ab2023,3.0,0,30,36.8,-7.1,0.0
GEV,ab2023,3.0,1,111,17.4,-7.8,0.0
GEV,ab2023,3.0,2,16,18.1,-5.0,0.0
GEV,ab2023,3.0,3,3,152.8,141.0,0.0
GFS,ab2023,3.0,0,82,-1.2,-28.0,0.0
GFS,ab2023,3.0,1,136,-9.3,-33.0,0.0
GFS,ab2023,3.0,2,36,10.8,0.3,0.0
GFS,ab2023,3.0,3,4,6.6,12.0,0.0
GFS,bis2022,3.0,0,32,-15.8,-28.7,3.1
GFS,bis2022,3.0,1,37,-16.0,-25.8,0.0
GFS,bis2022,3.0,2,6,20.0,16.2,0.0
GILD,ab2023,3.0,0,82,12.9,-18.7,3.7
GILD,ab2023,3.0,1,126,11.5,-13.6,0.0
GILD,ab2023,3.0,2,23,2.7,-9.8,0.0
GILD,ab2023,3.0,3,1,-18.3,-18.3,0.0
GILD,bis2022,3.0,0,76,-12.7,-27.0,2.6
GILD,bis2022,3.0,1,115,1.8,-18.7,1.7
GILD,bis2022,3.0,2,39,0.1,-18.5,0.0
GILD,bis2022,3.0,3,1,-32.6,-32.6,0.0
GLW,ab2023,3.0,0,83,43.3,-0.9,2.4
GLW,ab2023,3.0,1,123,27.0,-1.5,0.8
GLW,ab2023,3.0,2,38,43.2,16.4,0.0
GLW,ab2023,3.0,3,1,-54.8,-54.8,0.0
GLW,bis2022,3.0,0,78,-5.2,-25.3,0.0
GLW,bis2022,3.0,1,131,-7.9,-26.0,0.0
GLW,bis2022,3.0,2,30,-14.0,-11.3,0.0
GLW,bis2022,3.0,3,3,-11.0,-13.7,0.0
GM,ab2023,3.0,0,82,3.6,-19.9,1.2
GM,ab2023,3.0,1,151,4.4,-13.2,0.7
GM,ab2023,3.0,2,43,0.5,-15.9,0.0
GM,ab2023,3.0,3,3,-23.0,-27.5,0.0
GM,bis2022,3.0,0,66,4.5,-17.2,1.5
GM,bis2022,3.0,1,120,-1.9,-19.2,1.7
GM,bis2022,3.0,2,44,-9.7,-21.2,0.0
GOOG,ab2023,3.0,0,87,19.7,-2.8,2.3
GOOG,ab2023,3.0,1,133,17.3,-11.3,1.5
GOOG,ab2023,3.0,2,44,7.0,-8.0,0.0
GOOG,ab2023,3.0,3,4,32.2,-35.7,0.0
GOOG,bis2022,3.0,0,69,8.8,-15.6,0.0
GOOG,bis2022,3.0,1,114,15.1,-8.0,0.0
GOOG,bis2022,3.0,2,53,-0.9,-16.1,0.0
GOOG,bis2022,3.0,3,1,-51.9,-51.9,0.0
GOOGL,ab2023,3.0,0,87,18.0,-4.9,0.0
GOOGL,ab2023,3.0,1,141,15.8,-8.8,1.4
GOOGL,ab2023,3.0,2,42,18.0,-6.4,0.0
GOOGL,ab2023,3.0,3,2,-20.4,-20.4,0.0
GOOGL,bis2022,3.0,0,73,10.8,-16.8,2.7
GOOGL,bis2022,3.0,1,117,14.7,1.7,0.0
GOOGL,bis2022,3.0,2,50,-6.6,-22.4,2.0
GOOGL,bis2022,3.0,3,4,21.5,25.5,0.0
GS,ab2023,3.0,0,88,26.4,-4.8,2.3
GS,ab2023,3.0,1,130,24.0,-3.2,0.0
GS,ab2023,3.0,2,32,69.4,48.2,0.0
GS,ab2023,3.0,3,3,49.2,38.0,0.0
GS,bis2022,3.0,0,89,3.6,-14.2,1.1
GS,bis2022,3.0,1,130,16.5,0.5,1.5
GS,bis2022,3.0,2,34,26.4,6.1,0.0
GS,bis2022,3.0,3,1,165.6,165.6,0.0
GSK,ab2023,3.0,0,80,15.9,-0.6,2.5
GSK,ab2023,3.0,1,165,4.5,-1.5,1.2
GSK,ab2023,3.0,2,36,20.2,-4.7,0.0
GSK,ab2023,3.0,3,4,-11.2,-16.9,0.0
GSK,bis2022,3.0,0,106,11.2,-12.4,1.9
GSK,bis2022,3.0,1,156,11.7,-17.5,0.6
GSK,bis2022,3.0,2,43,2.7,-32.7,0.0
GSK,bis2022,3.0,3,1,-56.5,-56.5,0.0
HD,ab2023,3.0,0,77,10.2,-12.5,2.6
HD,ab2023,3.0,1,134,0.3,-8.2,1.5
HD,ab2023,3.0,2,47,15.5,-8.3,0.0
HD,ab2023,3.0,3,5,4.7,-11.1,0.0
HD,bis2022,3.0,0,81,29.2,-6.4,3.7
HD,bis2022,3.0,1,132,15.9,-1.0,0.8
HD,bis2022,3.0,2,24,4.6,3.2,0.0
HD,bis2022,3.0,3,5,9.0,-6.6,0.0
HDB,ab2023,3.0,0,88,-16.9,-22.7,11.4
HDB,ab2023,3.0,1,165,-7.1,-22.6,1.8
HDB,ab2023,3.0,2,43,2.8,-5.5,0.0
HDB,bis2022,3.0,0,115,-0.6,-20.0,3.5
HDB,bis2022,3.0,1,128,6.7,0.9,0.8
HDB,bis2022,3.0,2,25,-0.7,-22.4,0.0
HDB,bis2022,3.0,3,1,14.3,14.3,0.0
HEI.DE,ab2023,3.0,0,69,6.9,-14.5,1.4
HEI.DE,ab2023,3.0,1,164,14.3,-7.7,0.6
HEI.DE,ab2023,3.0,2,26,-0.6,-6.1,0.0
HEI.DE,ab2023,3.0,3,1,126.6,126.6,0.0
HEI.DE,bis2022,3.0,0,82,8.2,-17.7,1.2
HEI.DE,bis2022,3.0,1,120,16.1,-4.7,0.8
HEI.DE,bis2022,3.0,2,40,-10.3,-13.9,2.5
HEI.DE,bis2022,3.0,3,4,-37.6,-40.3,0.0
HEN3.DE,ab2023,3.0,0,83,13.6,-13.9,3.6
HEN3.DE,ab2023,3.0,1,119,24.5,0.5,0.8
HEN3.DE,ab2023,3.0,2,36,-22.0,-24.9,2.8
HEN3.DE,ab2023,3.0,3,1,-10.1,-10.1,0.0
HEN3.DE,bis2022,3.0,0,93,-12.6,-34.9,5.4
HEN3.DE,bis2022,3.0,1,138,-16.3,-32.6,2.9
HEN3.DE,bis2022,3.0,2,20,20.5,-9.8,0.0
HEN3.DE,bis2022,3.0,3,3,26.2,32.5,0.0
HNR1.DE,ab2023,3.0,0,58,1.5,-4.8,0.0
HNR1.DE,ab2023,3.0,1,134,1.7,-17.0,0.0
HNR1.DE,ab2023,3.0,2,34,9.4,-4.8,0.0
HNR1.DE,ab2023,3.0,3,3,-29.9,-27.1,0.0
HNR1.DE,bis2022,3.0,0,87,3.7,-18.3,2.3
HNR1.DE,bis2022,3.0,1,118,14.2,-3.1,2.5
HNR1.DE,bis2022,3.0,2,28,-17.3,-17.5,0.0
HNR1.DE,bis2022,3.0,3,1,-38.7,-38.7,0.0
HON,ab2023,3.0,0,67,-21.9,-26.7,9.0
HON,ab2023,3.0,1,148,-3.1,-12.8,2.7
HON,ab2023,3.0,2,42,15.7,-4.3,0.0
HON,ab2023,3.0,3,2,-37.6,-37.6,0.0
HON,bis2022,3.0,0,74,-7.4,-19.9,2.7
HON,bis2022,3.0,1,133,-5.2,-22.5,0.0
HON,bis2022,3.0,2,42,26.1,22.6,0.0
HON,bis2022,3.0,3,3,-4.1,-24.3,0.0
HSBC,ab2023,3.0,0,127,20.1,1.4,4.7
HSBC,ab2023,3.0,1,182,5.9,-9.8,2.2
HSBC,ab2023,3.0,2,26,24.8,20.4,0.0
HSBC,bis2022,3.0,0,127,-8.5,-28.6,3.9
HSBC,bis2022,3.0,1,155,9.7,-11.0,2.6
HSBC,bis2022,3.0,2,35,-0.3,-19.2,0.0
HSBC,bis2022,3.0,3,2,-38.4,-38.4,0.0
IBM,ab2023,3.0,0,75,18.2,-13.6,13.3
IBM,ab2023,3.0,1,120,30.6,0.8,5.8
IBM,ab2023,3.0,2,53,32.2,-1.2,3.8
IBM,ab2023,3.0,3,2,92.5,92.5,0.0
IBM,bis2022,3.0,0,80,1.2,-25.5,11.2
IBM,bis2022,3.0,1,113,14.1,-3.2,4.4
IBM,bis2022,3.0,2,30,6.5,1.5,6.7
IBM,bis2022,3.0,3,1,-53.9,-53.9,0.0
IBN,ab2023,3.0,0,93,-1.8,-31.2,2.2
IBN,ab2023,3.0,1,157,-2.2,-20.2,1.9
IBN,ab2023,3.0,2,41,15.0,-12.8,0.0
IBN,ab2023,3.0,3,5,17.8,20.6,0.0
IBN,bis2022,3.0,0,121,2.3,-15.2,6.6
IBN,bis2022,3.0,1,134,1.9,-14.2,2.2
IBN,bis2022,3.0,2,32,21.0,-0.4,0.0
IBN,bis2022,3.0,3,2,27.8,27.8,0.0
IDXX,ab2023,3.0,0,68,-4.9,-27.8,1.5
IDXX,ab2023,3.0,1,147,-10.1,-28.2,2.0
IDXX,ab2023,3.0,2,43,-24.4,-27.5,4.7
IDXX,ab2023,3.0,3,1,31.4,31.4,0.0
IDXX,bis2022,3.0,0,82,28.3,-1.0,2.4
IDXX,bis2022,3.0,1,129,22.9,0.9,0.0
IDXX,bis2022,3.0,2,28,-6.2,-5.6,0.0
IFX.DE,ab2023,3.0,0,83,18.5,-6.1,1.2
IFX.DE,ab2023,3.0,1,142,-0.7,-18.5,0.7
IFX.DE,ab2023,3.0,2,39,31.6,-7.8,0.0
IFX.DE,ab2023,3.0,3,4,-5.5,-17.1,0.0
IFX.DE,bis2022,3.0,0,59,28.4,14.1,3.4
IFX.DE,bis2022,3.0,1,136,7.8,-9.8,0.0
IFX.DE,bis2022,3.0,2,30,14.4,-5.0,0.0
IFX.DE,bis2022,3.0,3,1,114.2,114.2,0.0
ILMN,ab2023,3.0,0,73,-1.5,-13.7,2.7
ILMN,ab2023,3.0,1,128,-1.9,-24.1,1.6
ILMN,ab2023,3.0,2,58,6.5,-12.4,0.0
ILMN,ab2023,3.0,3,6,51.7,37.7,0.0
