ticker,zeitraum,band,klasse,n,ew_atr
MFG,ab2023,weit,10-25,18,1.638
MFG,ab2023,sehr weit,0-10,31,-0.991
MFG,ab2023,sehr weit,40-100,11,-0.885
MFG,ab2023,sehr weit,unter Einstieg,1,-2.946
MFG,ab2023,sehr weit,25-40,11,-0.199
MFG,ab2023,frueh,25-40,2,2.012
MFG,ab2023,frueh,unter Einstieg,18,3.591
MMM,bis2022,mittel,0-10,43,-0.775
MMM,bis2022,mittel,40-100,167,-1.599
MMM,bis2022,mittel,10-25,61,-1.443
MMM,bis2022,mittel,unter Einstieg,201,-1.068
MMM,bis2022,mittel,25-40,44,-2.476
MMM,bis2022,weit,0-10,39,-1.986
MMM,bis2022,sehr weit,0-10,21,-0.742
MMM,bis2022,weit,10-25,80,-2.483
MMM,bis2022,weit,40-100,273,-2.841
MMM,bis2022,weit,25-40,79,-3.15
MMM,bis2022,sehr weit,40-100,35,-3.253
MMM,bis2022,sehr weit,25-40,23,-3.884
MMM,bis2022,sehr weit,10-25,10,-2.658
MMM,bis2022,weit,unter Einstieg,150,-1.897
MMM,bis2022,sehr weit,unter Einstieg,18,-2.118
MMM,ab2023,weit,0-10,26,-0.377
MMM,ab2023,weit,40-100,52,0.626
MMM,ab2023,weit,unter Einstieg,38,1.833
MMM,ab2023,mittel,0-10,16,-0.226
MMM,ab2023,mittel,40-100,51,-0.516
MMM,ab2023,mittel,unter Einstieg,84,-0.627
MMM,ab2023,mittel,25-40,18,-0.026
MMM,ab2023,mittel,10-25,15,-0.005
MMM,ab2023,weit,25-40,20,0.017
MMM,ab2023,sehr weit,25-40,38,-0.762
MMM,ab2023,sehr weit,40-100,84,1.284
MMM,ab2023,sehr weit,10-25,34,-1.115
MMM,ab2023,sehr weit,0-10,32,-1.088
MMM,ab2023,sehr weit,unter Einstieg,32,2.867
MMM,ab2023,weit,10-25,13,-0.078
MNST,bis2022,sehr weit,40-100,61,3.053
MNST,bis2022,sehr weit,25-40,15,2.421
MNST,bis2022,sehr weit,10-25,16,1.137
MNST,bis2022,sehr weit,0-10,12,0.044
MNST,bis2022,mittel,10-25,38,0.385
MNST,bis2022,mittel,0-10,19,0.906
MNST,bis2022,mittel,25-40,34,0.836
MNST,bis2022,mittel,40-100,60,0.889
MNST,bis2022,weit,10-25,19,0.45
MNST,bis2022,weit,0-10,11,0.048
MNST,bis2022,mittel,unter Einstieg,27,1.885
MNST,bis2022,weit,25-40,7,1.051
MNST,bis2022,weit,40-100,55,1.172
MNST,bis2022,weit,unter Einstieg,44,2.64
MNST,bis2022,frueh,40-100,3,2.93
MNST,bis2022,frueh,unter Einstieg,2,4.087
MNST,bis2022,sehr weit,unter Einstieg,1,3.814
MNST,ab2023,weit,10-25,23,-0.799
MNST,ab2023,weit,0-10,27,-0.659
MNST,ab2023,weit,40-100,159,-2.698
MNST,ab2023,weit,25-40,45,-1.752
MNST,ab2023,sehr weit,0-10,9,0.17
MNST,ab2023,mittel,0-10,31,1.331
MNST,ab2023,weit,unter Einstieg,157,-1.721
MNST,ab2023,mittel,10-25,45,-0.99
MNST,ab2023,mittel,40-100,93,-0.41
MNST,ab2023,mittel,25-40,33,-0.326
MNST,ab2023,mittel,unter Einstieg,76,0.003
MNST,ab2023,sehr weit,25-40,7,-1.458
MNST,ab2023,sehr weit,40-100,7,-0.582
MNST,ab2023,sehr weit,10-25,9,0.391
MNST,ab2023,frueh,25-40,1,5.539
MO,bis2022,mittel,40-100,224,1.274
MO,bis2022,mittel,0-10,55,0.54
MO,bis2022,weit,40-100,120,-0.072
MO,bis2022,sehr weit,0-10,41,0.29
MO,bis2022,sehr weit,10-25,35,-0.046
MO,bis2022,sehr weit,40-100,17,0.478
MO,bis2022,sehr weit,unter Einstieg,1,-3.541
MO,bis2022,mittel,10-25,96,1.169
MO,bis2022,mittel,25-40,108,1.356
MO,bis2022,mittel,unter Einstieg,105,2.034
MO,bis2022,weit,0-10,52,0.242
MO,bis2022,weit,10-25,87,0.517
MO,bis2022,weit,25-40,55,-0.146
MO,bis2022,weit,unter Einstieg,111,-0.547
MO,bis2022,sehr weit,25-40,8,0.647
MO,ab2023,mittel,10-25,45,1.012
MO,ab2023,mittel,40-100,136,0.115
MO,ab2023,mittel,unter Einstieg,101,1.271
MO,ab2023,weit,10-25,43,1.463
MO,ab2023,weit,40-100,169,2.038
MO,ab2023,weit,unter Einstieg,165,2.239
MO,ab2023,weit,0-10,47,0.57
MO,ab2023,sehr weit,0-10,72,0.698
MO,ab2023,sehr weit,25-40,15,0.809
MO,ab2023,mittel,0-10,42,-1.056
MO,ab2023,mittel,25-40,38,0.213
MO,ab2023,sehr weit,10-25,19,0.01
MO,ab2023,sehr weit,40-100,69,2.095
MO,ab2023,sehr weit,unter Einstieg,22,3.264
MO,ab2023,weit,25-40,40,1.495
MPC,bis2022,mittel,40-100,121,1.898
MPC,bis2022,mittel,25-40,52,1.147
MPC,bis2022,mittel,unter Einstieg,92,0.751
MPC,bis2022,mittel,10-25,45,1.194
MPC,bis2022,weit,25-40,43,1.898
MPC,bis2022,weit,10-25,42,1.109
MPC,bis2022,weit,40-100,79,1.617
MPC,bis2022,weit,0-10,36,0.266
MPC,bis2022,weit,unter Einstieg,35,2.276
MPC,bis2022,mittel,0-10,36,1.084
MPC,bis2022,sehr weit,0-10,43,-0.1
MPC,bis2022,sehr weit,10-25,17,0.52
MPC,ab2023,mittel,25-40,32,0.098
MPC,ab2023,mittel,40-100,136,-0.438
MPC,ab2023,mittel,unter Einstieg,154,-1.628
MPC,ab2023,mittel,0-10,34,0.153
MPC,ab2023,mittel,10-25,41,0.28
MPC,ab2023,weit,0-10,39,-0.031
MPC,ab2023,weit,10-25,40,0.98
MPC,ab2023,weit,25-40,30,0.298
MPC,ab2023,weit,40-100,61,1.617
MPC,ab2023,sehr weit,0-10,52,-0.381
MPC,ab2023,sehr weit,10-25,33,-0.586
MPC,ab2023,sehr weit,25-40,33,-0.254
MPC,ab2023,sehr weit,40-100,174,0.824
MPC,ab2023,sehr weit,unter Einstieg,128,0.177
MPC,ab2023,weit,unter Einstieg,43,-1.045
MRK,bis2022,mittel,10-25,43,0.838
MRK,bis2022,mittel,25-40,35,1.071
MRK,bis2022,mittel,40-100,82,1.472
MRK,bis2022,weit,10-25,52,0.686
MRK,bis2022,weit,0-10,27,-0.107
MRK,bis2022,mittel,unter Einstieg,109,2.005
MRK,bis2022,weit,25-40,43,0.754
MRK,bis2022,weit,unter Einstieg,21,-1.874
MRK,bis2022,mittel,0-10,19,0.453
MRK,bis2022,weit,40-100,71,0.729
MRK,bis2022,sehr weit,10-25,31,-0.034
MRK,bis2022,sehr weit,0-10,23,-0.323
MRK,bis2022,sehr weit,25-40,5,0.681
MRK,bis2022,sehr weit,40-100,12,1.771
MRK,bis2022,sehr weit,unter Einstieg,25,2.859
MRK,ab2023,mittel,25-40,29,0.087
MRK,ab2023,weit,25-40,32,0.461
MRK,ab2023,weit,0-10,30,0.161
MRK,ab2023,mittel,10-25,48,-0.477
MRK,ab2023,mittel,40-100,66,0.468
MRK,ab2023,sehr weit,0-10,40,1.864
MRK,ab2023,mittel,0-10,16,-0.822
MRK,ab2023,weit,unter Einstieg,114,1.787
MRK,ab2023,weit,40-100,71,3.035
MRK,ab2023,weit,10-25,48,-0.727
MRK,ab2023,sehr weit,40-100,122,0.437
MRK,ab2023,sehr weit,25-40,48,0.186
MRK,ab2023,sehr weit,unter Einstieg,65,1.545
MRK,ab2023,mittel,unter Einstieg,55,-1.083
MRK,ab2023,sehr weit,10-25,29,1.027
MRK.DE,bis2022,mittel,0-10,30,-0.366
MRK.DE,bis2022,weit,10-25,28,2.499
MRK.DE,bis2022,mittel,10-25,39,1.658
MRK.DE,bis2022,weit,0-10,12,0.397
MRK.DE,bis2022,sehr weit,10-25,23,1.225
MRK.DE,bis2022,mittel,25-40,36,2.473
MRK.DE,bis2022,weit,40-100,44,1.659
MRK.DE,bis2022,sehr weit,0-10,36,0.721
MRK.DE,bis2022,mittel,40-100,48,0.694
MRK.DE,bis2022,sehr weit,25-40,8,2.591
MRK.DE,bis2022,mittel,unter Einstieg,74,-0.133
MRK.DE,bis2022,weit,25-40,12,1.878
MRK.DE,bis2022,weit,unter Einstieg,29,1.775
MRK.DE,bis2022,sehr weit,40-100,7,2.057
MRK.DE,ab2023,mittel,25-40,64,-0.201
MRK.DE,ab2023,mittel,40-100,146,-0.004
MRK.DE,ab2023,mittel,unter Einstieg,135,-0.288
MRK.DE,ab2023,mittel,0-10,50,0.488
MRK.DE,ab2023,weit,10-25,53,-0.377
MRK.DE,ab2023,weit,40-100,86,0.284
MRK.DE,ab2023,weit,25-40,29,-0.096
MRK.DE,ab2023,weit,0-10,17,0.078
MRK.DE,ab2023,sehr weit,0-10,31,-0.407
MRK.DE,ab2023,sehr weit,25-40,19,1.219
MRK.DE,ab2023,sehr weit,unter Einstieg,40,-0.255
MRK.DE,ab2023,sehr weit,40-100,87,0.523
MRK.DE,ab2023,sehr weit,10-25,19,0.483
MRK.DE,ab2023,mittel,10-25,70,0.185
MRK.DE,ab2023,weit,unter Einstieg,89,-1.529
MRNA,bis2022,sehr weit,40-100,29,11.072
MRNA,bis2022,sehr weit,25-40,21,6.453
MRNA,bis2022,sehr weit,0-10,26,2.17
MRNA,bis2022,sehr weit,10-25,33,2.61
MRNA,bis2022,mittel,25-40,53,-0.331
MRNA,bis2022,mittel,0-10,25,-0.382
MRNA,bis2022,mittel,10-25,35,0.657
MRNA,bis2022,mittel,40-100,144,-0.218
MRNA,bis2022,weit,0-10,15,0.417
MRNA,bis2022,weit,10-25,17,1.749
MRNA,bis2022,weit,40-100,68,2.469
MRNA,bis2022,mittel,unter Einstieg,326,0.53
MRNA,bis2022,weit,unter Einstieg,51,1.784
MRNA,bis2022,weit,25-40,14,2.431
MRNA,bis2022,sehr weit,unter Einstieg,1,5.548
MRNA,ab2023,mittel,0-10,23,-1.037
MRNA,ab2023,mittel,25-40,37,-0.566
MRNA,ab2023,weit,25-40,24,-1.955
MRNA,ab2023,weit,40-100,148,-1.182
MRNA,ab2023,weit,unter Einstieg,80,-1.378
MRNA,ab2023,mittel,40-100,149,-0.654
MRNA,ab2023,mittel,unter Einstieg,265,-0.147
MRNA,ab2023,mittel,10-25,37,-0.834
MRNA,ab2023,weit,10-25,18,-0.782
MRNA,ab2023,weit,0-10,21,-0.196
MRNA,ab2023,sehr weit,40-100,122,0.06
MRNA,ab2023,sehr weit,unter Einstieg,103,-1.909
MRNA,ab2023,frueh,10-25,1,-3.212
MRNA,ab2023,frueh,40-100,6,0.048
MRNA,ab2023,sehr weit,0-10,29,0.022
MRNA,ab2023,sehr weit,25-40,19,0.38
MRNA,ab2023,sehr weit,10-25,12,1.249
MRNA,ab2023,frueh,unter Einstieg,4,1.337
MRVL,bis2022,mittel,40-100,72,-2.286
MRVL,bis2022,mittel,25-40,16,-0.982
MRVL,bis2022,weit,10-25,17,-1.278
MRVL,bis2022,weit,0-10,60,-0.882
MRVL,bis2022,sehr weit,25-40,2,1.362
MRVL,bis2022,mittel,10-25,29,-1.121
MRVL,bis2022,weit,40-100,69,-1.664
MRVL,bis2022,mittel,unter Einstieg,107,-1.607
MRVL,bis2022,mittel,0-10,43,-0.796
MRVL,bis2022,sehr weit,10-25,17,-1.195
MRVL,bis2022,weit,unter Einstieg,110,-0.965
MRVL,bis2022,sehr weit,0-10,34,-0.328
MRVL,bis2022,weit,25-40,21,-2.804
MRVL,bis2022,sehr weit,40-100,2,3.333
MRVL,bis2022,sehr weit,unter Einstieg,4,-1.551
MRVL,ab2023,mittel,40-100,69,-1.093
MRVL,ab2023,mittel,0-10,22,0.517
MRVL,ab2023,weit,10-25,31,-0.556
MRVL,ab2023,weit,0-10,23,0.718
MRVL,ab2023,sehr weit,0-10,22,-0.038
MRVL,ab2023,mittel,25-40,37,-1.087
MRVL,ab2023,sehr weit,25-40,3,-0.981
MRVL,ab2023,sehr weit,40-100,14,-1.76
MRVL,ab2023,sehr weit,10-25,8,-1.117
MRVL,ab2023,mittel,10-25,44,-0.149
MRVL,ab2023,mittel,unter Einstieg,53,-1.463
MRVL,ab2023,weit,40-100,38,-0.712
MRVL,ab2023,weit,25-40,19,-1.292
MRVL,ab2023,weit,unter Einstieg,70,-1.477
MRVL,ab2023,sehr weit,unter Einstieg,28,-1.883
MS,bis2022,mittel,25-40,84,0.974
MS,bis2022,mittel,0-10,36,-0.446
MS,bis2022,mittel,10-25,67,0.525
MS,bis2022,weit,10-25,33,0.279
MS,bis2022,mittel,unter Einstieg,134,1.732
MS,bis2022,mittel,40-100,162,0.687
MS,bis2022,weit,25-40,38,-0.708
MS,bis2022,weit,0-10,55,-0.691
MS,bis2022,sehr weit,0-10,31,0.003
MS,bis2022,sehr weit,10-25,14,-0.276
MS,bis2022,weit,40-100,170,1.114
MS,bis2022,sehr weit,40-100,89,1.739
MS,bis2022,sehr weit,unter Einstieg,39,2.162
MS,bis2022,sehr weit,25-40,11,1.179
MS,bis2022,weit,unter Einstieg,141,1.5
MS,bis2022,frueh,25-40,1,-3.324
MS,ab2023,mittel,10-25,57,0.58
MS,ab2023,mittel,40-100,99,2.174
MS,ab2023,mittel,0-10,41,0.516
MS,ab2023,weit,0-10,29,-0.03
MS,ab2023,sehr weit,10-25,18,-0.563
MS,ab2023,sehr weit,0-10,36,0.167
MS,ab2023,mittel,25-40,65,1.401
MS,ab2023,mittel,unter Einstieg,129,2.756
MS,ab2023,weit,10-25,40,0.262
MS,ab2023,sehr weit,25-40,7,-1.366
MS,ab2023,sehr weit,40-100,14,0.711
MS,ab2023,sehr weit,unter Einstieg,15,-1.404
MS,ab2023,weit,25-40,18,1.329
MS,ab2023,weit,40-100,26,2.967
MS,ab2023,weit,unter Einstieg,14,3.009
MS,ab2023,frueh,0-10,1,1.634
MS,ab2023,frueh,unter Einstieg,3,2.841
MS,ab2023,frueh,40-100,2,2.415
MS,ab2023,frueh,10-25,1,-0.422
MSFT,bis2022,mittel,0-10,34,-0.346
MSFT,bis2022,weit,40-100,35,1.087
MSFT,bis2022,weit,25-40,10,0.297
MSFT,bis2022,weit,unter Einstieg,34,1.58
MSFT,bis2022,mittel,40-100,84,0.866
MSFT,bis2022,mittel,10-25,40,0.021
MSFT,bis2022,mittel,25-40,25,0.453
MSFT,bis2022,weit,10-25,25,0.267
MSFT,bis2022,sehr weit,10-25,23,0.533
MSFT,bis2022,sehr weit,0-10,20,0.201
MSFT,bis2022,sehr weit,25-40,14,1.214
MSFT,bis2022,sehr weit,40-100,72,2.093
MSFT,bis2022,mittel,unter Einstieg,81,0.827
MSFT,bis2022,weit,0-10,20,-0.023
MSFT,ab2023,mittel,25-40,38,-0.95
MSFT,ab2023,mittel,40-100,114,0.313
MSFT,ab2023,mittel,unter Einstieg,77,0.112
MSFT,ab2023,mittel,0-10,23,0.055
MSFT,ab2023,weit,0-10,29,0.558
MSFT,ab2023,sehr weit,0-10,27,0.639
MSFT,ab2023,sehr weit,10-25,15,1.083
MSFT,ab2023,mittel,10-25,22,-1.139
MSFT,ab2023,weit,40-100,20,0.427
MSFT,ab2023,weit,10-25,16,0.298
MSFT,ab2023,weit,25-40,23,0.699
MSFT,ab2023,sehr weit,40-100,39,2.86
MSFT,ab2023,sehr weit,25-40,20,1.272
MSFT,ab2023,sehr weit,unter Einstieg,8,4.715
MSFT,ab2023,weit,unter Einstieg,5,-1.345
MSTR,bis2022,sehr weit,40-100,143,-2.112
MSTR,bis2022,sehr weit,unter Einstieg,28,-1.301
MSTR,bis2022,mittel,25-40,43,0.898
MSTR,bis2022,mittel,40-100,77,0.527
MSTR,bis2022,mittel,unter Einstieg,132,-0.815
MSTR,bis2022,weit,10-25,28,1.464
MSTR,bis2022,weit,25-40,17,1.529
MSTR,bis2022,weit,40-100,49,1.953
MSTR,bis2022,weit,unter Einstieg,6,0.579
MSTR,bis2022,mittel,10-25,47,0.372
MSTR,bis2022,weit,0-10,26,0.5
MSTR,bis2022,sehr weit,0-10,43,-0.253
MSTR,bis2022,mittel,0-10,17,0.774
MSTR,bis2022,sehr weit,25-40,31,3.053
MSTR,bis2022,sehr weit,10-25,21,-0.505
MSTR,ab2023,mittel,40-100,195,1.703
MSTR,ab2023,weit,0-10,38,0.233
MSTR,ab2023,sehr weit,0-10,63,-0.081
MSTR,ab2023,weit,25-40,33,1.988
MSTR,ab2023,mittel,10-25,43,1.06
MSTR,ab2023,sehr weit,10-25,47,0.593
MSTR,ab2023,weit,10-25,43,0.411
MSTR,ab2023,sehr weit,25-40,11,-0.835
MSTR,ab2023,sehr weit,40-100,48,-1.872
MSTR,ab2023,mittel,0-10,26,0.381
MSTR,ab2023,weit,40-100,134,1.662
MSTR,ab2023,weit,unter Einstieg,145,2.699
MSTR,ab2023,mittel,25-40,31,0.656
MSTR,ab2023,mittel,unter Einstieg,241,0.739
MSTR,ab2023,sehr weit,unter Einstieg,13,-0.979
MTX.DE,bis2022,weit,25-40,48,1.264
MTX.DE,bis2022,weit,40-100,218,2.204
MTX.DE,bis2022,weit,unter Einstieg,114,2.758
MTX.DE,bis2022,weit,10-25,40,0.771
MTX.DE,bis2022,weit,0-10,55,0.298
MTX.DE,bis2022,sehr weit,10-25,70,0.422
MTX.DE,bis2022,sehr weit,0-10,50,0.061
MTX.DE,bis2022,mittel,0-10,37,0.855
MTX.DE,bis2022,mittel,10-25,45,1.233
MTX.DE,bis2022,mittel,40-100,139,1.472
MTX.DE,bis2022,mittel,unter Einstieg,148,1.481
MTX.DE,bis2022,mittel,25-40,32,1.239
MTX.DE,bis2022,sehr weit,25-40,85,0.692
MTX.DE,bis2022,sehr weit,40-100,189,1.663
MTX.DE,bis2022,sehr weit,unter Einstieg,61,-0.681
MTX.DE,ab2023,mittel,40-100,142,1.108
MTX.DE,ab2023,mittel,unter Einstieg,33,-1.007
MTX.DE,ab2023,mittel,25-40,27,-0.369
MTX.DE,ab2023,mittel,10-25,40,1.038
MTX.DE,ab2023,mittel,0-10,18,-0.184
MTX.DE,ab2023,sehr weit,0-10,26,-0.51
MTX.DE,ab2023,weit,10-25,22,-1.377
MTX.DE,ab2023,weit,40-100,36,0.309
MTX.DE,ab2023,weit,unter Einstieg,20,-1.109
MTX.DE,ab2023,sehr weit,10-25,21,-1.528
MTX.DE,ab2023,sehr weit,25-40,11,-2.598
MTX.DE,ab2023,sehr weit,40-100,27,-2.735
MTX.DE,ab2023,sehr weit,unter Einstieg,43,-1.8
MTX.DE,ab2023,weit,0-10,33,-0.277
MTX.DE,ab2023,weit,25-40,5,-0.813
MU,bis2022,mittel,10-25,63,0.493
MU,bis2022,mittel,25-40,68,-0.488
MU,bis2022,weit,10-25,64,0.198
MU,bis2022,weit,40-100,134,0.957
MU,bis2022,weit,25-40,43,0.937
MU,bis2022,sehr weit,0-10,54,0.258
MU,bis2022,sehr weit,10-25,46,0.915
MU,bis2022,sehr weit,25-40,19,0.699
MU,bis2022,sehr weit,40-100,39,2.494
MU,bis2022,sehr weit,unter Einstieg,4,-1.604
MU,bis2022,mittel,unter Einstieg,180,-0.62
MU,bis2022,mittel,0-10,61,-1.216
MU,bis2022,mittel,40-100,134,-0.009
MU,bis2022,weit,0-10,61,-0.45
MU,bis2022,weit,unter Einstieg,91,-1.437
MU,ab2023,mittel,10-25,30,1.386
MU,ab2023,mittel,40-100,47,1.722
MU,ab2023,weit,10-25,44,-0.472
MU,ab2023,weit,40-100,50,-0.592
MU,ab2023,weit,unter Einstieg,21,-1.15
MU,ab2023,weit,25-40,11,0.351
MU,ab2023,weit,0-10,19,1.038
MU,ab2023,mittel,unter Einstieg,14,1.861
MU,ab2023,mittel,25-40,14,1.208
MU,ab2023,sehr weit,10-25,26,-0.386
MU,ab2023,mittel,0-10,24,1.433
MU,ab2023,sehr weit,25-40,9,0.903
MU,ab2023,sehr weit,0-10,22,0.363
MU,ab2023,sehr weit,40-100,15,3.444
MUFG,bis2022,frueh,10-25,13,0.993
MUFG,bis2022,frueh,unter Einstieg,56,1.215
MUFG,bis2022,frueh,40-100,33,1.02
MUFG,bis2022,mittel,25-40,33,0.857
MUFG,bis2022,mittel,0-10,46,-0.292
MUFG,bis2022,mittel,10-25,46,0.424
MUFG,bis2022,mittel,40-100,113,0.775
MUFG,bis2022,mittel,unter Einstieg,152,0.039
MUFG,bis2022,weit,0-10,24,0.234
MUFG,bis2022,frueh,25-40,6,2.017
MUFG,bis2022,weit,10-25,7,0.629
MUFG,bis2022,sehr weit,0-10,9,-0.092
MUFG,bis2022,sehr weit,25-40,4,2.138
MUFG,bis2022,sehr weit,10-25,8,0.878
MUFG,bis2022,weit,25-40,10,1.616
MUFG,bis2022,weit,40-100,30,0.136
MUFG,bis2022,frueh,0-10,1,0.918
MUFG,bis2022,weit,unter Einstieg,19,-2.093
MUFG,ab2023,mittel,0-10,37,0.732
MUFG,ab2023,mittel,10-25,47,1.107
MUFG,ab2023,weit,0-10,33,-0.165
MUFG,ab2023,weit,10-25,21,-0.463
MUFG,ab2023,weit,25-40,15,-0.576
MUFG,ab2023,weit,40-100,62,0.31
MUFG,ab2023,weit,unter Einstieg,9,2.952
MUFG,ab2023,frueh,unter Einstieg,28,2.213
MUFG,ab2023,frueh,40-100,28,1.398
MUFG,ab2023,mittel,40-100,49,2.363
MUFG,ab2023,frueh,10-25,7,0.875
MUFG,ab2023,frueh,25-40,8,2.134
MUFG,ab2023,mittel,25-40,21,1.387
MUFG,ab2023,mittel,unter Einstieg,9,4.059
MUFG,ab2023,sehr weit,10-25,16,-0.145
MUFG,ab2023,sehr weit,0-10,31,0.672
MUFG,ab2023,sehr weit,40-100,49,2.097
MUFG,ab2023,sehr weit,unter Einstieg,5,5.07
MUFG,ab2023,sehr weit,25-40,11,0.803
MUFG,ab2023,frueh,0-10,7,0.58
MUV2.DE,bis2022,mittel,40-100,190,0.79
MUV2.DE,bis2022,mittel,unter Einstieg,376,1.601
MUV2.DE,bis2022,weit,10-25,40,1.132
MUV2.DE,bis2022,weit,25-40,38,0.713
MUV2.DE,bis2022,weit,40-100,138,1.861
MUV2.DE,bis2022,weit,0-10,29,0.338
MUV2.DE,bis2022,mittel,10-25,46,0.745
MUV2.DE,bis2022,mittel,0-10,48,0.73
MUV2.DE,bis2022,mittel,25-40,46,1.097
MUV2.DE,bis2022,weit,unter Einstieg,101,1.877
MUV2.DE,bis2022,sehr weit,0-10,60,0.565
MUV2.DE,bis2022,sehr weit,40-100,48,0.583
MUV2.DE,bis2022,sehr weit,unter Einstieg,23,-0.226
MUV2.DE,bis2022,sehr weit,25-40,9,-0.975
MUV2.DE,bis2022,sehr weit,10-25,17,0.52
MUV2.DE,ab2023,mittel,10-25,48,0.45
MUV2.DE,ab2023,mittel,40-100,113,0.256
MUV2.DE,ab2023,mittel,25-40,22,0.762
MUV2.DE,ab2023,weit,0-10,44,1.123
MUV2.DE,ab2023,weit,10-25,52,0.477
MUV2.DE,ab2023,weit,25-40,41,0.32
MUV2.DE,ab2023,sehr weit,0-10,59,0.318
MUV2.DE,ab2023,mittel,0-10,38,0.911
MUV2.DE,ab2023,sehr weit,10-25,41,0.422
MUV2.DE,ab2023,sehr weit,25-40,20,0.784
MUV2.DE,ab2023,weit,40-100,77,0.777
MUV2.DE,ab2023,weit,unter Einstieg,53,2.913
MUV2.DE,ab2023,sehr weit,40-100,53,1.968
MUV2.DE,ab2023,sehr weit,unter Einstieg,73,0.311
MUV2.DE,ab2023,mittel,unter Einstieg,145,1.024
NEE,bis2022,mittel,0-10,19,1.261
NEE,bis2022,weit,0-10,34,0.708
NEE,bis2022,sehr weit,10-25,45,0.342
NEE,bis2022,sehr weit,0-10,59,-0.599
NEE,bis2022,mittel,10-25,41,1.186
NEE,bis2022,weit,10-25,61,0.757
NEE,bis2022,weit,40-100,128,1.781
NEE,bis2022,weit,25-40,50,1.354
NEE,bis2022,mittel,40-100,124,1.772
NEE,bis2022,mittel,25-40,48,1.747
NEE,bis2022,mittel,unter Einstieg,80,2.546
NEE,bis2022,sehr weit,25-40,25,1.399
NEE,bis2022,weit,unter Einstieg,12,1.772
NEE,bis2022,sehr weit,40-100,21,1.369
NEE,bis2022,sehr weit,unter Einstieg,6,-1.06
NEE,ab2023,mittel,25-40,26,-0.836
NEE,ab2023,mittel,40-100,43,-0.711
NEE,ab2023,mittel,unter Einstieg,71,-0.828
NEE,ab2023,mittel,0-10,20,-1.397
NEE,ab2023,mittel,10-25,34,0.549
NEE,ab2023,weit,10-25,37,-1.009
NEE,ab2023,weit,0-10,12,-0.55
NEE,ab2023,weit,25-40,15,-1.088
NEE,ab2023,weit,40-100,80,-2.145
NEE,ab2023,sehr weit,10-25,21,1.243
NEE,ab2023,sehr weit,0-10,24,-1.207
NEE,ab2023,weit,unter Einstieg,131,-1.241
NEE,ab2023,sehr weit,25-40,9,-3.221
NEE,ab2023,sehr weit,40-100,71,-2.939
NEE,ab2023,sehr weit,unter Einstieg,19,-1.732
NEM,bis2022,mittel,0-10,14,0.183
NEM,bis2022,mittel,40-100,69,-0.134
NEM,bis2022,mittel,unter Einstieg,105,0.158
NEM,bis2022,mittel,10-25,32,-0.084
NEM,bis2022,mittel,25-40,17,0.495
NEM,bis2022,weit,0-10,17,-0.895
NEM,bis2022,weit,10-25,50,-0.564
NEM,bis2022,weit,40-100,144,0.111
NEM,bis2022,weit,25-40,34,-1.162
NEM,bis2022,sehr weit,0-10,49,-0.525
NEM,bis2022,sehr weit,10-25,55,-0.293
NEM,bis2022,sehr weit,25-40,46,0.807
NEM,bis2022,sehr weit,40-100,132,-1.345
NEM,bis2022,weit,unter Einstieg,134,0.276
NEM,bis2022,sehr weit,unter Einstieg,59,-0.979
NEM,ab2023,mittel,unter Einstieg,119,-0.796
NEM,ab2023,mittel,40-100,58,-0.301
NEM,ab2023,weit,10-25,34,0.362
NEM,ab2023,weit,25-40,28,1.305
NEM,ab2023,weit,40-100,100,1.31
NEM,ab2023,weit,0-10,35,0.162
NEM,ab2023,sehr weit,0-10,59,-0.304
NEM,ab2023,mittel,0-10,19,0.051
NEM,ab2023,mittel,10-25,20,0.178
NEM,ab2023,sehr weit,10-25,28,-0.001
NEM,ab2023,mittel,25-40,15,-0.481
NEM,ab2023,sehr weit,40-100,46,0.676
NEM,ab2023,sehr weit,25-40,22,-0.439
NEM,ab2023,weit,unter Einstieg,35,0.49
NEM,ab2023,sehr weit,unter Einstieg,13,-0.85
NET,bis2022,mittel,40-100,130,0.373
NET,bis2022,mittel,25-40,39,-0.262
NET,bis2022,mittel,10-25,32,0.464
NET,bis2022,mittel,0-10,35,0.065
NET,bis2022,weit,10-25,52,0.708
NET,bis2022,weit,0-10,27,0.455
NET,bis2022,sehr weit,0-10,37,-0.277
NET,bis2022,mittel,unter Einstieg,230,1.875
NET,bis2022,sehr weit,25-40,21,-1.914
NET,bis2022,sehr weit,40-100,36,0.069
NET,bis2022,sehr weit,10-25,24,-3.878
NET,bis2022,frueh,25-40,6,-0.207
NET,bis2022,weit,25-40,41,1.04
NET,bis2022,weit,40-100,142,0.835
NET,bis2022,weit,unter Einstieg,55,1.708
NET,bis2022,frueh,40-100,5,-1.358
NET,bis2022,frueh,unter Einstieg,18,-0.651
NET,bis2022,frueh,10-25,2,-0.126
NET,bis2022,sehr weit,unter Einstieg,1,3.865
NET,bis2022,frueh,0-10,2,-3.637
NET,ab2023,mittel,0-10,36,0.616
NET,ab2023,weit,0-10,18,0.407
NET,ab2023,mittel,10-25,41,1.161
NET,ab2023,sehr weit,0-10,18,0.169
NET,ab2023,mittel,25-40,45,0.669
NET,ab2023,mittel,unter Einstieg,154,0.533
NET,ab2023,mittel,40-100,158,0.373
NET,ab2023,weit,40-100,39,0.584
