ticker,klasse_atr,faelle,verlust_atr_median,verlust_pct_median,hoeher_nach_5_pct,schluss_5_median_pct,tiefer_5_median_atr,tiefer_5_p90_atr,hoch_5_median_atr,hoeher_nach_10_pct,schluss_10_median_pct,tiefer_10_median_atr,tiefer_10_p90_atr,hoch_10_median_atr,hoeher_nach_20_pct,schluss_20_median_pct,tiefer_20_median_atr,tiefer_20_p90_atr,hoch_20_median_atr,hoeher_nach_60_pct,schluss_60_median_pct,tiefer_60_median_atr,tiefer_60_p90_atr,hoch_60_median_atr
DHL.DE,0.75,78,0.86,1.71,57.7,0.99,0.91,2.64,1.2,55.1,0.58,1.52,4.39,1.58,56.4,1.21,1.86,6.43,2.24,62.8,2.91,3.29,9.25,4.87
DHL.DE,1.0,54,1.11,2.22,57.4,0.82,1.02,2.67,1.02,64.8,2.23,1.14,3.12,2.23,57.4,2.95,1.64,5.41,3.46,63.0,6.42,2.62,8.62,5.03
DHL.DE,1.25,28,1.36,2.81,67.9,1.47,0.66,2.96,1.4,67.9,1.61,0.72,3.82,2.36,57.1,1.07,1.35,6.31,3.0,39.3,-2.22,3.96,9.38,4.35
DHL.DE,1.5,18,1.6,3.07,50.0,-0.01,0.96,3.94,1.44,61.1,1.57,1.68,5.2,1.83,44.4,-1.96,2.5,6.31,2.66,50.0,-0.03,3.78,16.04,4.58
DHL.DE,1.75,11,1.84,4.11,27.3,-0.5,1.68,2.79,0.61,54.5,1.17,1.84,3.11,1.49,63.6,5.34,2.09,3.92,2.67,90.9,12.67,3.08,5.02,6.67
DHL.DE,2.0,4,2.15,4.5,75.0,0.7,0.59,2.88,1.66,50.0,-1.73,2.66,3.63,1.66,75.0,0.4,3.14,3.63,2.48,50.0,5.66,4.31,11.64,5.65
DHL.DE,2.25,3,2.29,4.88,33.3,-8.08,7.13,7.28,0.42,33.3,-4.0,7.32,11.74,0.42,33.3,-5.82,7.32,15.98,1.24,66.7,0.88,7.32,15.98,1.54
DHL.DE,2.5,4,2.64,5.89,75.0,2.76,0.68,1.75,1.49,75.0,2.81,0.68,1.75,2.32,75.0,5.54,1.47,3.32,3.78,75.0,9.78,3.04,4.6,6.08
DHL.DE,2.75,1,2.89,6.47,0.0,-1.74,0.81,0.81,0.78,0.0,-2.84,1.69,1.69,0.78,0.0,-0.83,1.69,1.69,0.78,100.0,18.47,3.21,3.21,7.98
DHL.DE,3.0,3,3.13,6.28,0.0,-3.64,2.24,3.07,-0.09,0.0,-2.51,2.24,3.19,0.38,66.7,0.62,3.08,3.36,0.38,33.3,-2.17,3.43,7.74,2.59
DHL.DE,3.75,1,3.93,6.28,0.0,-0.56,1.25,1.25,0.66,0.0,-0.64,1.25,1.25,0.66,0.0,-0.1,1.25,1.25,2.49,100.0,3.75,1.86,1.86,4.87
DHR,0.25,243,0.36,0.86,56.4,0.38,0.79,2.66,1.07,54.3,0.36,1.26,3.26,1.58,57.6,1.04,1.75,4.78,2.28,55.6,2.36,3.25,8.4,4.39
DHR,0.5,137,0.61,1.44,56.9,0.44,0.94,2.35,1.1,53.3,0.54,1.5,3.49,1.76,54.0,0.61,2.11,5.41,2.4,51.8,0.82,3.91,8.51,3.76
DHR,0.75,79,0.87,2.15,45.6,-0.51,1.04,2.75,0.91,45.6,-0.54,1.48,3.45,1.38,60.8,2.56,1.8,4.98,1.95,64.6,4.87,2.78,7.54,4.65
DHR,1.0,43,1.12,2.71,55.8,1.17,0.8,3.09,0.97,48.8,-0.35,1.72,4.34,1.55,41.9,-0.5,2.3,6.0,2.12,51.2,0.64,3.96,8.3,3.93
DHR,1.25,23,1.33,3.21,47.8,-0.13,1.01,3.56,1.26,52.2,0.0,1.21,4.19,1.32,43.5,-1.34,2.62,6.08,1.95,47.8,-0.59,5.2,9.26,3.95
DHR,1.5,20,1.64,3.9,35.0,-1.02,1.32,3.32,1.13,55.0,0.33,1.64,3.89,1.5,55.0,0.71,2.87,5.69,2.14,65.0,0.88,3.7,6.6,3.86
DHR,1.75,10,1.82,4.08,50.0,0.33,1.37,2.67,0.63,40.0,-1.86,1.9,3.23,2.01,30.0,-4.27,3.32,5.04,2.01,70.0,8.26,4.69,8.49,4.98
DHR,2.0,4,2.09,4.29,50.0,-0.04,1.69,3.23,0.71,50.0,1.32,1.69,3.32,1.4,50.0,2.27,1.69,5.04,4.49,75.0,14.46,1.97,5.42,9.08
DHR,2.75,2,2.86,6.49,100.0,2.26,1.0,1.69,1.72,100.0,2.46,1.0,1.69,2.14,50.0,1.14,4.44,6.5,3.01,100.0,7.25,8.3,13.44,3.97
DHR,3.25,1,3.26,9.73,0.0,-5.18,1.85,1.85,0.71,0.0,-9.63,3.64,3.64,0.71,0.0,-8.05,3.64,3.64,0.71,0.0,-11.75,7.09,7.09,0.71
DHR,3.5,1,3.53,8.79,100.0,4.66,0.79,0.79,2.0,100.0,1.37,0.79,0.79,3.31,0.0,-0.85,1.7,1.7,3.31,100.0,10.42,1.7,1.7,4.11
DIS,0.25,241,0.37,0.8,50.2,0.03,0.84,2.76,1.04,46.5,-0.55,1.4,4.21,1.62,39.4,-1.57,2.11,5.74,1.99,41.5,-2.46,4.36,10.7,3.19
DIS,0.5,145,0.61,1.47,56.6,0.35,0.94,2.42,0.93,55.9,0.58,1.27,3.91,1.47,51.0,0.07,1.97,4.88,2.4,40.0,-2.22,3.77,10.44,3.42
DIS,0.75,92,0.86,1.99,37.0,-1.21,1.17,3.33,0.7,44.6,-0.73,1.76,4.2,1.1,43.5,-1.99,2.46,6.55,1.59,41.3,-3.39,4.52,12.25,2.99
DIS,1.0,51,1.09,2.63,33.3,-1.19,1.11,2.91,0.6,41.2,-0.78,1.38,3.33,1.01,33.3,-2.89,2.31,6.67,1.88,47.1,-0.58,3.82,11.45,2.9
DIS,1.25,24,1.4,3.0,50.0,0.16,1.4,4.12,0.83,54.2,0.12,1.47,4.34,1.5,54.2,0.79,2.44,5.14,2.15,58.3,1.75,4.38,10.14,3.35
DIS,1.5,15,1.6,3.77,40.0,-1.5,1.06,2.62,0.89,46.7,-0.3,1.13,6.24,1.16,46.7,-0.7,2.72,9.67,1.51,60.0,7.4,2.85,10.52,3.84
DIS,1.75,10,1.9,3.77,70.0,1.55,1.16,2.23,1.52,50.0,-0.25,1.52,3.38,2.09,50.0,-0.66,1.83,7.08,2.32,50.0,2.86,4.27,17.98,4.7
DIS,2.0,2,2.01,7.52,0.0,-8.23,2.86,3.03,0.93,0.0,-12.27,4.2,4.58,0.93,0.0,-10.42,5.78,6.66,0.93,50.0,-3.04,7.05,8.94,2.05
DIS,2.25,2,2.39,7.37,100.0,3.0,1.06,1.72,1.27,50.0,1.12,1.46,1.8,1.96,100.0,8.06,1.52,1.81,3.45,50.0,6.59,1.81,2.32,5.43
DIS,2.75,1,2.9,8.73,100.0,1.57,0.53,0.53,0.63,0.0,-4.52,1.48,1.48,0.63,0.0,-0.41,1.74,1.74,0.63,0.0,-4.53,2.34,2.34,0.72
DIS,3.0,2,3.18,7.24,50.0,-0.73,1.49,2.05,1.04,50.0,-3.84,2.77,3.95,1.45,0.0,-3.45,3.27,4.85,1.45,0.0,-7.56,6.59,8.18,1.45
DIS,3.25,2,3.31,10.46,50.0,1.87,0.82,1.66,1.52,50.0,5.53,0.94,1.86,1.99,100.0,5.2,0.94,1.86,2.83,100.0,14.92,1.38,1.95,5.06
DIS,3.75,2,3.82,9.37,0.0,-2.05,2.0,3.31,0.99,0.0,-3.4,2.52,3.42,0.99,50.0,0.21,2.71,3.46,1.19,50.0,12.49,4.61,5.38,7.86
DTE.DE,0.25,210,0.35,0.58,56.2,0.44,0.83,2.64,1.05,58.6,1.37,1.26,3.84,1.6,58.1,0.82,1.87,5.56,2.45,61.0,2.19,3.17,7.88,4.87
DTE.DE,0.5,111,0.63,0.96,44.1,-0.31,1.01,2.87,0.86,43.2,-0.46,1.59,4.12,1.11,50.5,0.01,1.95,5.3,1.99,62.2,2.99,3.73,8.48,4.92
DTE.DE,0.75,71,0.86,1.5,62.0,0.82,0.68,2.63,1.33,63.4,1.71,0.96,3.52,1.9,69.0,1.58,1.57,4.18,3.09,66.2,4.76,2.78,7.9,6.07
DTE.DE,1.0,49,1.13,1.98,55.1,0.41,0.99,4.31,1.23,53.1,0.22,1.49,5.28,1.45,61.2,0.94,2.0,5.72,2.66,59.2,3.24,4.06,10.09,4.84
DTE.DE,1.25,33,1.38,2.25,63.6,0.63,0.86,2.19,1.0,63.6,1.37,1.27,3.58,1.79,48.5,-0.05,1.99,4.97,2.55,48.5,-0.01,2.44,8.09,4.25
DTE.DE,1.5,10,1.6,2.81,40.0,-0.41,1.71,3.22,1.06,50.0,0.47,1.96,5.66,1.06,90.0,6.63,1.96,5.66,3.62,80.0,7.52,3.84,7.63,5.28
DTE.DE,1.75,8,1.91,3.14,75.0,0.92,0.66,2.95,1.84,50.0,0.14,1.81,4.38,2.35,50.0,1.28,1.94,4.83,3.22,87.5,11.92,3.06,7.31,7.88
DTE.DE,2.0,6,2.15,3.9,50.0,0.33,1.34,1.67,1.11,50.0,0.54,1.67,3.42,1.37,50.0,0.69,2.28,3.59,1.52,50.0,5.35,3.26,7.23,6.87
DTE.DE,2.25,3,2.28,4.17,33.3,-3.13,2.42,5.94,0.45,66.7,1.38,2.42,5.94,0.76,100.0,0.94,2.42,5.94,2.08,33.3,-1.9,3.7,6.2,4.68
DTE.DE,2.5,1,2.69,5.37,0.0,-1.69,1.4,1.4,0.82,0.0,-0.79,1.4,1.4,0.82,0.0,-0.14,2.9,2.9,0.82,0.0,-2.17,3.49,3.49,1.51
DTE.DE,2.75,2,2.86,3.99,50.0,0.64,0.78,1.24,1.02,50.0,0.19,1.27,1.34,1.39,100.0,5.4,1.27,1.34,4.24,0.0,-2.45,2.46,3.35,5.36
DTE.DE,3.75,1,3.8,9.06,0.0,-0.48,0.82,0.82,1.31,100.0,1.49,0.82,0.82,1.31,100.0,4.38,0.82,0.82,2.02,100.0,0.62,1.27,1.27,2.02
DTG.DE,0.25,147,0.36,0.9,47.6,-0.26,1.01,2.46,0.93,48.3,-0.15,1.42,3.3,1.36,46.9,-0.96,1.92,4.67,1.79,57.8,3.26,3.34,8.66,3.95
DTG.DE,0.5,102,0.62,1.59,52.9,0.25,1.0,2.37,0.98,51.0,0.43,1.32,3.42,1.78,56.9,1.48,1.83,5.48,2.35,57.8,3.4,2.81,8.98,4.03
DTG.DE,0.75,56,0.86,2.18,53.6,0.53,0.89,2.94,1.14,53.6,0.69,1.53,4.54,1.64,51.8,1.28,1.97,6.37,2.21,62.5,3.39,3.34,9.43,3.95
DTG.DE,1.0,22,1.09,3.19,50.0,0.22,1.19,2.96,0.93,45.5,-1.92,1.75,3.11,1.54,45.5,-0.5,2.16,4.58,1.68,72.7,3.16,2.26,5.88,4.54
DTG.DE,1.25,20,1.32,3.22,45.0,-1.0,1.42,2.95,0.8,45.0,-1.86,2.21,5.07,1.13,25.0,-2.04,2.56,7.32,1.25,60.0,3.05,5.74,8.38,3.87
DTG.DE,1.5,9,1.65,3.91,33.3,-1.9,1.62,3.47,0.73,44.4,-2.5,2.69,3.47,0.78,66.7,5.3,3.09,3.92,2.05,66.7,9.21,3.39,5.39,4.47
DTG.DE,1.75,8,1.85,4.19,50.0,-0.09,0.82,2.26,0.91,50.0,2.22,0.96,3.49,1.61,62.5,3.07,0.96,5.78,2.63,37.5,-1.83,2.86,7.6,4.53
DTG.DE,2.0,4,2.11,4.95,75.0,1.69,0.69,3.73,1.49,75.0,3.81,2.05,4.75,2.88,75.0,2.64,2.25,4.75,3.72,100.0,7.35,3.34,5.72,7.57
DTG.DE,2.25,1,2.33,4.24,0.0,-4.98,2.92,2.92,0.55,0.0,-4.59,2.92,2.92,0.55,0.0,-5.26,2.96,2.96,0.55,0.0,-9.69,9.61,9.61,0.55
DTG.DE,2.75,1,2.86,8.71,100.0,6.8,0.61,0.61,2.18,100.0,5.91,0.61,0.61,2.28,100.0,2.74,0.61,0.61,2.28,0.0,-9.39,4.25,4.25,2.28
DUK,0.25,203,0.36,0.6,54.7,0.49,0.78,2.53,1.1,61.1,0.48,1.16,3.35,1.55,59.6,0.9,1.45,4.45,2.41,62.1,1.42,2.33,7.2,4.11
DUK,0.5,142,0.61,1.06,61.3,0.68,0.82,2.49,1.08,57.7,0.7,1.0,3.62,1.67,53.5,0.41,1.49,5.71,2.37,52.8,0.51,2.44,7.27,3.95
DUK,0.75,108,0.86,1.45,52.8,0.16,1.03,2.34,0.88,52.8,0.34,1.22,3.49,1.26,56.5,0.94,1.69,5.11,2.17,65.7,3.36,2.49,6.57,4.35
DUK,1.0,43,1.13,1.9,60.5,1.03,0.88,2.45,1.23,60.5,1.52,1.15,3.89,1.88,69.8,3.3,1.51,4.03,2.7,76.7,4.27,2.44,6.18,5.21
DUK,1.25,26,1.35,2.29,50.0,0.08,1.21,3.31,1.12,61.5,0.83,1.35,5.24,1.96,50.0,-0.03,1.78,8.29,2.45,61.5,2.32,3.37,9.59,3.91
DUK,1.5,6,1.56,2.65,66.7,1.31,0.91,2.02,1.95,66.7,2.07,1.9,4.89,2.33,66.7,4.61,1.95,9.13,3.73,66.7,1.94,3.2,9.59,5.11
DUK,1.75,7,1.77,2.96,28.6,-3.69,1.74,4.81,0.87,42.9,-3.33,3.34,5.26,1.5,42.9,-2.54,3.79,12.64,1.75,57.1,6.55,4.43,13.4,4.49
DUK,2.0,8,2.08,3.54,75.0,1.01,1.69,2.85,1.3,62.5,0.96,2.22,5.63,1.64,87.5,1.8,2.22,7.9,3.06,62.5,3.65,2.22,7.9,5.91
DUK,2.25,1,2.28,4.7,0.0,-0.07,0.6,0.6,0.61,100.0,1.43,1.55,1.55,0.72,100.0,7.43,1.55,1.55,4.05,100.0,12.14,1.55,1.55,8.2
DXCM,0.25,217,0.37,1.31,49.8,-0.05,0.83,2.77,0.98,51.6,0.15,1.23,3.96,1.46,52.5,0.9,1.7,5.73,1.92,57.6,5.16,3.72,9.86,4.54
DXCM,0.5,145,0.61,2.2,55.9,1.26,0.79,2.69,1.11,57.2,0.86,1.01,3.81,1.67,55.9,2.23,1.72,5.07,2.24,63.4,8.38,2.92,8.03,5.47
DXCM,0.75,84,0.86,3.28,60.7,0.94,0.75,2.5,1.01,61.9,1.76,1.11,3.39,1.7,58.3,1.6,1.7,6.01,2.34,66.7,9.1,2.44,10.94,5.02
DXCM,1.0,37,1.12,4.2,48.6,-0.36,1.04,3.03,0.9,54.1,0.92,1.24,4.58,1.39,56.8,1.73,1.78,5.48,2.62,67.6,7.86,2.99,8.74,4.92
DXCM,1.25,24,1.36,4.8,54.2,0.49,0.99,3.38,1.21,50.0,-0.55,1.06,5.07,1.65,54.2,2.58,1.52,9.0,2.23,50.0,0.63,3.43,13.67,3.86
DXCM,1.5,8,1.63,5.42,25.0,-2.21,1.51,2.36,0.81,25.0,-3.92,1.99,4.5,1.03,37.5,-3.85,2.34,5.22,1.52,62.5,5.76,2.96,9.87,3.24
DXCM,1.75,9,1.8,5.91,77.8,1.54,0.77,1.63,1.1,77.8,4.75,0.77,4.13,1.93,55.6,0.25,0.88,5.84,2.15,33.3,-7.26,4.79,17.12,2.62
DXCM,2.0,6,2.16,8.39,50.0,-0.7,1.44,1.84,0.86,50.0,0.29,1.55,3.53,1.18,33.3,-4.94,2.3,5.69,1.38,50.0,-4.0,5.2,7.77,2.19
DXCM,2.25,1,2.43,8.94,0.0,-12.84,4.88,4.88,-0.82,0.0,-10.8,4.88,4.88,-0.82,0.0,-17.68,4.88,4.88,-0.82,0.0,-1.11,4.88,4.88,1.06
DXCM,2.5,2,2.66,9.12,0.0,-1.57,0.92,1.16,0.93,0.0,-2.23,1.31,1.37,0.93,0.0,-2.75,2.08,2.68,0.93,0.0,-20.16,10.28,15.14,1.18
DXCM,2.75,2,2.79,8.78,50.0,0.53,0.67,1.01,0.72,100.0,2.7,0.67,1.01,1.87,50.0,-3.89,2.18,3.72,2.06,0.0,-15.38,6.39,8.92,2.06
DXCM,3.0,1,3.11,8.44,0.0,-7.09,3.09,3.09,0.04,0.0,-13.69,5.9,5.9,0.04,0.0,-4.33,5.9,5.9,0.04,100.0,16.18,5.9,5.9,6.73
DXCM,3.5,1,3.68,14.63,0.0,-5.53,1.52,1.52,1.54,0.0,-0.27,1.52,1.52,1.54,100.0,9.1,1.52,1.52,2.13,100.0,27.1,1.52,1.52,6.55
DXCM,3.75,1,3.86,9.31,0.0,-5.41,2.78,2.78,0.04,0.0,-1.0,2.78,2.78,0.37,0.0,-7.04,3.05,3.05,0.74,0.0,-12.93,8.17,8.17,0.74
DXCM,6.0,1,7.16,40.66,100.0,12.97,-0.03,-0.03,1.41,100.0,9.0,-0.03,-0.03,2.17,100.0,15.73,-0.03,-0.03,2.25,100.0,13.45,-0.03,-0.03,2.25
EMR,0.25,184,0.38,0.87,57.6,0.82,0.81,2.41,1.05,59.2,1.04,1.16,3.39,1.53,64.1,2.52,1.53,5.03,2.57,63.6,5.45,2.67,8.06,4.68
EMR,0.5,126,0.6,1.31,60.3,1.11,0.82,2.55,1.3,61.9,1.78,1.28,3.81,1.82,64.3,2.87,1.78,5.07,2.76,61.1,3.77,2.62,9.32,4.92
EMR,0.75,93,0.87,1.86,49.5,-0.03,0.94,2.96,1.03,47.3,-0.6,1.38,4.2,1.42,53.8,1.16,2.22,6.76,2.14,58.1,3.03,3.6,10.57,4.44
EMR,1.0,49,1.13,2.53,61.2,0.69,0.86,2.8,1.34,59.2,1.29,1.29,3.69,1.81,61.2,3.39,1.87,5.92,2.69,55.1,5.26,3.3,10.93,5.52
EMR,1.25,24,1.32,3.14,45.8,-0.25,1.23,3.96,1.05,54.2,0.29,1.26,5.07,1.17,62.5,6.83,1.65,5.75,3.16,70.8,8.89,1.98,6.57,5.07
EMR,1.5,19,1.58,3.32,47.4,-0.01,1.3,2.85,0.65,42.1,-0.84,1.77,5.62,1.42,42.1,-1.71,2.99,6.71,1.86,57.9,2.64,5.43,11.58,4.26
EMR,1.75,11,1.86,4.2,81.8,2.6,0.79,1.9,1.64,72.7,1.96,0.88,3.13,1.64,45.5,-0.23,2.14,4.42,2.41,63.6,2.56,2.14,7.42,4.52
EMR,2.0,2,2.21,4.52,50.0,0.93,0.99,1.83,1.36,100.0,2.1,1.43,1.92,1.58,100.0,1.32,1.57,1.94,2.41,100.0,3.92,1.87,2.0,4.57
EMR,2.25,4,2.32,6.67,100.0,2.41,0.53,0.69,1.66,50.0,0.34,0.64,1.56,1.74,50.0,-0.1,1.5,2.38,1.96,50.0,4.03,1.93,4.76,3.92
EMR,2.5,3,2.56,4.3,66.7,1.41,1.25,1.98,1.29,33.3,-0.47,1.25,1.98,2.3,33.3,-4.63,4.25,5.61,2.46,33.3,-2.97,4.25,25.23,2.46
EMR,2.75,1,2.89,8.65,0.0,-2.12,3.54,3.54,0.95,0.0,-2.28,3.54,3.54,0.95,100.0,6.31,3.54,3.54,2.24,100.0,33.58,3.54,3.54,10.38
EMR,3.0,1,3.17,6.82,0.0,-1.93,2.19,2.19,0.03,0.0,-1.12,2.19,2.19,0.03,0.0,-5.75,3.24,3.24,0.5,0.0,-5.83,5.56,5.56,0.5
EMR,3.25,1,3.28,7.41,100.0,4.25,0.16,0.16,2.2,100.0,4.93,0.16,0.16,2.42,100.0,3.87,0.16,0.16,2.85,100.0,10.62,0.16,0.16,6.63
EMR,3.5,1,3.56,18.96,0.0,-6.75,2.09,2.09,1.06,0.0,-24.38,3.81,3.81,1.06,0.0,-1.93,3.81,3.81,1.06,100.0,26.16,3.81,3.81,4.06
ENR.DE,0.25,155,0.37,1.34,57.4,0.96,0.79,2.85,1.15,54.8,1.09,1.3,4.9,1.65,54.8,1.58,2.08,7.19,2.45,55.5,3.99,3.57,12.41,4.28
ENR.DE,0.5,119,0.62,2.38,54.6,0.5,1.06,2.91,1.01,59.7,2.46,1.34,3.78,1.52,62.2,3.87,1.79,4.36,2.39,55.5,7.15,3.11,8.47,4.44
ENR.DE,0.75,75,0.88,3.09,58.7,1.12,0.92,2.25,1.17,52.0,0.53,1.53,3.46,1.71,60.0,3.45,1.97,5.49,2.58,54.7,1.86,4.41,11.72,4.72
ENR.DE,1.0,42,1.11,4.2,61.9,1.73,0.98,2.51,1.3,64.3,4.76,1.3,3.29,1.93,61.9,5.01,1.88,5.09,3.11,69.0,13.85,2.43,12.99,6.74
ENR.DE,1.25,25,1.34,4.62,48.0,-0.09,1.13,2.72,1.3,56.0,0.55,1.4,3.0,1.86,56.0,2.19,1.88,5.35,1.86,60.0,5.77,3.15,10.2,5.49
ENR.DE,1.5,8,1.58,6.18,50.0,-0.53,1.16,1.98,1.34,50.0,-0.9,1.87,2.9,1.45,62.5,6.03,2.34,5.46,1.68,75.0,20.93,3.46,7.78,8.28
ENR.DE,1.75,4,1.87,6.4,25.0,-3.56,1.75,3.33,0.71,50.0,-5.35,2.4,3.6,0.71,50.0,-2.39,2.6,5.41,1.33,50.0,-7.16,4.6,13.2,2.29
ENR.DE,2.0,2,2.03,6.81,100.0,13.36,0.2,0.59,4.3,100.0,21.58,0.2,0.59,6.54,100.0,33.67,0.2,0.59,9.51,100.0,72.55,0.2,0.59,21.02
ENR.DE,2.25,1,2.45,6.53,100.0,11.09,0.37,0.37,4.04,100.0,7.38,0.37,0.37,4.11,100.0,3.32,0.37,0.37,4.11,0.0,-15.36,7.82,7.82,4.11
ENR.DE,3.0,2,3.12,9.59,50.0,-0.59,1.07,1.38,0.58,100.0,1.53,1.27,1.42,0.85,50.0,-1.35,2.03,2.49,1.65,50.0,-0.07,2.2,2.52,3.51
ENR.DE,3.25,1,3.41,19.95,100.0,14.82,-0.29,-0.29,3.15,100.0,18.75,-0.29,-0.29,3.15,100.0,15.11,-0.29,-0.29,4.59,100.0,35.1,1.84,1.84,5.02
ENR.DE,4.25,1,4.5,16.63,100.0,1.39,1.56,1.56,1.14,100.0,0.89,1.56,1.56,1.23,0.0,-3.69,1.56,1.56,1.23,100.0,2.8,2.36,2.36,3.56
ENR.DE,5.25,1,5.33,35.49,100.0,27.83,0.01,0.01,2.98,100.0,40.9,0.01,0.01,4.41,100.0,57.79,0.01,0.01,7.36,100.0,80.71,0.01,0.01,8.26
ENR.DE,6.0,1,7.48,37.34,100.0,10.44,0.75,0.75,1.47,100.0,1.77,0.75,0.75,1.6,100.0,5.22,0.75,0.75,1.6,0.0,-11.95,2.27,2.27,1.6
EOAN.DE,0.25,202,0.38,0.7,58.4,0.38,0.84,2.36,1.12,57.4,0.64,1.16,3.59,1.73,56.9,0.87,1.64,4.79,2.35,65.3,3.45,2.93,7.65,4.5
EOAN.DE,0.5,145,0.6,1.1,62.8,0.7,0.87,2.54,1.14,57.9,0.74,1.14,3.22,1.68,58.6,1.0,1.56,3.93,2.2,58.6,1.69,3.05,9.84,4.15
EOAN.DE,0.75,80,0.87,1.55,46.2,-0.53,1.0,2.98,0.9,53.8,0.93,1.8,4.3,1.44,56.2,0.4,2.06,5.71,2.2,58.8,1.82,3.43,10.41,4.28
EOAN.DE,1.0,49,1.12,1.98,49.0,-0.27,0.94,2.9,1.1,57.1,0.45,1.66,4.31,1.45,42.9,-1.22,2.16,5.68,1.89,67.3,5.09,3.44,8.01,4.72
EOAN.DE,1.25,18,1.34,2.76,66.7,1.22,0.73,3.11,1.21,66.7,3.2,0.79,4.59,2.09,66.7,4.26,0.79,4.83,2.8,72.2,4.06,1.62,6.31,6.31
EOAN.DE,1.5,12,1.56,2.99,66.7,0.62,1.18,2.1,1.32,41.7,-0.61,1.21,6.36,1.87,50.0,-0.11,2.38,6.36,2.58,50.0,-0.51,3.36,8.02,3.69
EOAN.DE,1.75,10,1.86,3.11,60.0,1.93,0.6,1.88,1.69,80.0,3.56,1.14,1.88,2.65,70.0,0.7,1.14,4.38,3.33,80.0,3.74,3.22,4.65,5.81
EOAN.DE,2.0,5,2.06,4.28,60.0,3.21,1.21,3.23,2.15,100.0,7.34,1.52,3.4,2.41,100.0,6.36,1.52,3.4,4.61,100.0,17.72,1.71,3.4,9.52
EOAN.DE,2.25,3,2.34,6.64,66.7,2.48,0.22,2.91,2.11,33.3,-3.34,2.56,3.37,2.11,33.3,-4.09,3.19,3.5,2.11,66.7,4.68,3.19,3.88,4.56
EOAN.DE,2.5,1,2.72,4.81,100.0,2.92,0.74,0.74,1.71,100.0,2.25,0.74,0.74,2.18,100.0,7.81,0.74,0.74,4.21,100.0,7.31,0.74,0.74,8.31
EXC,0.25,197,0.36,0.7,57.4,0.32,0.8,2.37,0.99,53.8,0.43,1.15,3.32,1.5,57.9,1.05,1.59,4.41,2.31,62.4,3.26,2.67,7.78,4.41
EXC,0.5,142,0.61,1.18,54.9,0.47,0.84,2.56,0.95,55.6,0.52,1.25,3.71,1.39,58.5,1.08,1.67,5.2,1.91,64.8,3.7,2.69,6.82,4.43
EXC,0.75,77,0.85,1.68,64.9,1.28,0.7,2.41,1.19,58.4,1.63,0.86,3.52,1.72,59.7,2.43,1.28,4.86,2.31,63.6,4.17,1.96,7.12,4.86
EXC,1.0,48,1.1,2.1,58.3,0.71,0.85,3.03,1.28,62.5,1.98,1.11,3.49,1.92,62.5,1.6,1.39,5.35,2.54,75.0,1.92,2.43,6.66,3.87
EXC,1.25,24,1.34,2.42,54.2,0.11,1.21,3.35,0.96,70.8,0.8,1.29,3.35,1.46,54.2,2.15,1.52,5.28,2.1,62.5,3.23,3.03,5.82,4.98
EXC,1.5,19,1.65,3.03,47.4,-0.65,1.41,6.05,1.01,52.6,0.33,2.15,6.59,1.03,36.8,-0.16,2.27,6.59,1.95,57.9,2.42,3.21,8.21,3.92
EXC,1.75,9,1.92,4.27,66.7,1.4,0.47,1.48,1.34,77.8,1.3,0.92,4.88,2.41,55.6,1.43,2.14,7.99,2.44,44.4,-3.05,2.84,9.14,3.62
EXC,2.0,4,2.18,4.56,50.0,-0.05,2.28,3.27,0.79,50.0,0.16,2.29,9.62,1.17,50.0,0.05,2.29,13.76,1.63,75.0,4.4,2.61,13.76,2.88
EXC,2.75,1,2.84,4.57,100.0,1.65,1.97,1.97,1.16,100.0,3.9,1.97,1.97,2.33,0.0,-0.91,1.97,1.97,2.34,100.0,3.7,1.97,1.97,2.71
EXC,3.25,1,3.29,7.56,0.0,-7.47,4.08,4.08,-0.42,0.0,-5.28,4.08,4.08,-0.42,0.0,-5.8,4.08,4.08,-0.42,0.0,-1.36,4.83,4.83,-0.08
FANG,0.25,198,0.37,1.31,55.1,0.49,0.84,2.55,1.01,61.6,1.12,1.02,3.52,1.64,65.7,3.7,1.56,4.74,2.64,64.1,4.9,2.46,7.62,5.11
FANG,0.5,149,0.6,2.24,59.1,1.34,0.87,2.37,1.18,61.1,1.94,1.18,3.56,1.74,63.8,2.66,1.61,4.77,2.4,63.1,7.31,2.62,6.92,4.93
FANG,0.75,94,0.83,2.97,51.1,0.24,0.91,2.53,0.99,51.1,0.33,1.26,3.51,1.54,50.0,0.01,2.25,5.3,2.06,55.3,2.26,2.95,8.51,4.59
FANG,1.0,51,1.09,3.63,51.0,0.39,0.96,2.76,1.11,60.8,1.33,1.45,3.19,1.72,60.8,2.24,1.66,3.99,2.06,56.9,2.62,2.82,5.77,5.0
FANG,1.25,32,1.32,4.79,46.9,-0.31,0.73,2.7,1.08,53.1,0.07,1.13,4.88,1.49,56.2,0.82,1.96,6.77,1.83,59.4,1.47,3.75,15.37,3.66
FANG,1.5,9,1.65,7.03,88.9,3.84,0.68,1.39,1.53,55.6,4.29,0.99,2.29,1.79,66.7,4.44,1.21,2.93,2.52,55.6,0.2,2.96,4.41,2.57
