ticker,datum,position,serie_laenge,typisch,tief,einstieg,atr,abstand_atr,rsi,rsi_rel,benoetigt_atr,benoetigt_ganz_atr,anstieg_atr,anstieg_pivot_atr,typischer_anstieg_atr,ziel_atr,resthistorie
LIN,2021-10-04,3,4,1.0,273.7928,279.2593,5.2722,1.037,36.26,-14.54,0.308,4.539,51.011,0.809,1.026,0.923,1225
LIN,2021-10-06,4,4,1.0,272.1707,280.5063,5.575,1.495,39.28,-11.52,0.0,4.002,48.017,1.746,1.026,0.923,1223
LIN,2021-10-12,1,1,1.0,275.865,282.2222,5.0552,1.258,40.88,-9.92,0.0,5.144,52.614,1.586,1.026,0.923,1219
LIN,2021-10-18,1,1,1.0,286.7043,291.3081,4.8068,0.958,56.27,5.47,0.0,7.665,53.444,0.257,1.026,0.923,1215
LIN,2021-10-21,1,1,1.0,289.1796,294.5617,4.3828,1.228,59.96,9.16,0.698,8.971,57.871,1.555,1.026,0.923,1212
LIN,2021-10-28,1,1,1.0,295.9401,299.2969,3.5825,0.937,66.05,15.25,2.741,12.862,69.478,5.486,1.026,0.923,1207
LIN,2021-11-18,1,2,1.0,308.6451,311.4769,3.3273,0.851,62.1,11.3,10.839,17.667,71.146,0.614,1.026,0.923,1192
LIN,2021-11-30,2,2,1.0,296.1088,298.4436,3.5497,0.658,38.28,-12.52,10.071,13.029,70.361,4.453,1.026,0.923,1185
LIN,2021-12-09,1,1,1.0,310.9277,314.2205,5.1531,0.639,60.39,9.59,11.5,11.85,45.406,1.7,1.026,0.923,1178
LIN,2021-12-20,1,1,1.0,307.6444,313.1762,5.3177,1.04,51.55,0.75,10.526,10.866,44.196,2.408,1.026,0.923,1171
LIN,2022-01-04,1,1,1.0,318.2376,325.8955,4.7147,1.624,60.91,10.1,14.12,14.503,47.152,-0.896,1.026,0.923,1161
LIN,2022-01-10,1,7,1.0,311.0688,316.5066,4.7987,1.133,48.54,-2.26,12.379,12.755,48.283,1.076,1.026,0.923,1157
LIN,2022-01-18,2,7,1.0,299.6007,303.1099,5.9518,0.59,36.03,-14.77,8.054,8.357,41.179,0.855,1.026,0.923,1152
LIN,2022-01-24,3,7,1.0,286.1194,290.6352,6.9221,0.652,32.86,-17.94,4.977,5.238,37.209,2.117,1.026,0.923,1147
LIN,2022-02-08,4,7,1.0,277.4548,286.1381,7.9422,1.093,30.78,-20.02,3.247,3.474,32.996,1.504,1.026,0.923,1137
LIN,2022-02-14,5,7,1.0,273.1272,284.0214,8.254,1.32,32.96,-17.84,2.6,2.819,32.006,0.384,1.026,0.923,1133
LIN,2022-02-22,6,7,1.0,272.5815,273.8515,8.0564,0.158,37.57,-13.24,2.596,2.82,34.053,0.766,1.026,0.923,1128
LIN,2022-02-24,7,7,1.0,260.3608,279.8726,8.3918,2.325,33.06,-17.74,1.036,1.251,31.975,-0.133,1.026,0.923,1126
LIN,2022-03-08,1,1,1.0,251.668,275.4321,9.18,2.589,33.05,-17.75,0.0,0.197,29.713,2.243,1.026,0.923,1118
LIN,2022-03-23,1,1,1.0,289.9311,300.4062,9.6571,1.085,56.01,5.21,2.175,4.149,25.659,1.072,1.026,0.923,1107
LIN,2022-04-04,1,2,1.0,301.4829,303.9292,5.9959,0.408,60.14,9.34,8.092,8.609,40.74,-0.049,1.026,0.923,1099
LIN,2022-04-06,2,2,1.0,294.8239,300.4156,5.446,1.027,53.99,3.19,7.687,8.256,45.498,0.591,1.026,0.923,1097
LIN,2022-04-28,1,2,1.0,286.219,294.6633,6.9148,1.221,51.26,0.46,5.044,5.258,36.666,1.494,1.026,0.923,1082
LIN,2022-05-12,2,2,1.0,279.8905,291.6501,8.4187,1.397,42.01,-8.79,3.391,3.567,30.474,1.137,1.026,0.923,1072
LIN,2022-05-25,1,1,1.0,295.9195,302.5692,7.7244,0.861,52.94,2.14,5.771,5.963,31.799,1.159,1.026,0.923,1063
LIN,2022-06-01,1,1,1.0,300.1794,315.8629,7.3122,2.145,53.46,2.66,6.679,6.881,31.774,0.624,1.026,0.923,1059
LIN,2022-06-14,1,2,1.0,277.9799,284.398,7.7729,0.826,36.01,-14.8,3.427,3.617,33.939,0.111,1.026,0.923,1050
LIN,2022-06-17,2,2,1.0,268.9262,283.2509,8.266,1.733,35.48,-15.32,2.127,2.306,32.053,0.243,1.026,0.923,1047
LIN,2022-07-05,1,2,1.0,252.9615,260.0338,8.3555,0.846,28.53,-22.27,0.371,0.371,34.488,0.44,1.026,0.923,1037
LIN,2022-07-14,2,2,1.0,251.3403,262.584,6.9321,1.622,31.35,-19.45,0.213,0.213,41.202,1.603,1.026,0.923,1030
LIN,2022-07-26,1,1,1.0,269.5709,275.3539,5.2412,1.103,49.33,-1.47,3.76,3.76,52.058,2.297,1.026,0.923,1022
LIN,2022-08-03,1,1,1.0,280.4163,286.5311,5.3523,1.142,59.11,8.31,5.709,5.709,48.889,0.641,1.026,0.923,1016
LIN,2022-08-05,1,1,1.0,283.8387,285.3366,4.9873,0.3,60.52,9.71,6.813,6.813,52.707,1.958,1.026,0.923,1014
LIN,2022-08-09,1,1,1.0,284.1895,293.319,4.6474,1.964,58.75,7.95,7.387,7.387,54.844,0.832,1.026,0.923,1012
LIN,2022-08-12,1,1,1.0,289.688,295.9829,5.1931,1.212,65.76,14.96,7.669,7.669,48.567,0.232,1.026,0.923,1009
LIN,2022-08-17,1,4,1.0,291.0437,294.0489,4.7537,0.632,62.01,11.2,8.663,8.663,53.464,-2.519,1.026,0.923,1006
LIN,2022-08-24,2,4,1.0,276.8233,281.6772,4.8959,0.991,42.52,-8.28,5.507,5.507,54.438,-1.96,1.026,0.923,1001
LIN,2022-09-01,3,4,1.0,260.1713,264.3695,5.312,0.79,33.86,-16.94,1.941,1.941,53.432,3.131,1.026,0.923,995
LIN,2022-09-27,4,4,1.0,249.8616,258.4102,5.9205,1.444,31.12,-19.68,0.0,0.0,48.946,2.528,1.026,0.923,978
LIN,2022-10-13,1,1,1.0,253.4315,262.1133,6.8854,1.261,53.91,3.11,0.0,0.0,41.55,1.865,1.026,0.923,966
LIN,2022-10-24,1,1,1.0,263.3509,280.6767,7.972,2.173,48.46,-2.34,0.0,0.0,33.558,1.096,1.026,0.923,958
LIN,2022-11-03,1,1,1.0,276.0121,294.0899,7.9863,2.264,58.93,8.13,0.0,0.0,31.818,3.614,1.026,0.923,951
LIN,2022-11-17,1,1,1.0,312.2438,318.8218,7.2057,0.913,71.9,21.1,3.273,3.273,31.833,1.324,1.026,0.923,941
LIN,2022-11-30,1,1,1.0,312.6245,322.1792,6.2551,1.528,64.64,13.84,3.832,3.832,36.134,0.261,1.026,0.923,933
LIN,2022-12-16,1,2,1.0,309.5312,312.4257,6.203,0.467,51.01,0.2,3.365,3.365,38.01,0.596,1.026,0.923,921
LIN,2022-12-22,2,2,1.0,308.6046,314.6038,5.7167,1.049,48.92,-1.88,3.489,3.489,40.862,0.461,1.026,0.923,917
LIN,2022-12-28,1,2,1.0,311.0215,315.005,5.5413,0.719,46.57,-4.24,4.036,4.036,42.083,-0.807,1.026,0.923,914
LIN,2023-01-05,2,2,1.0,288.6582,302.0227,6.4618,2.068,29.59,-21.21,0.0,0.0,38.097,1.317,1.026,0.923,909
LIN,2023-01-19,1,2,1.0,307.0857,313.9255,7.1687,0.954,48.83,-1.97,0.344,0.344,32.68,0.121,1.026,0.923,900
LIN,2023-02-07,2,2,1.0,304.6211,319.3038,6.2203,2.36,59.01,8.21,0.0,0.0,36.798,0.261,1.026,0.923,887
LIN,2023-02-10,1,2,1.0,313.5148,319.1223,6.9101,0.811,53.72,2.92,1.239,1.239,33.151,3.965,1.026,0.923,884
LIN,2023-02-17,2,2,1.0,304.9554,310.0471,7.0957,0.718,42.17,-8.63,0.0,0.0,33.563,5.14,1.026,0.923,879
LIN,2023-03-13,1,2,1.0,320.3468,328.3534,8.1189,0.986,46.1,-4.7,1.179,1.179,27.078,0.435,1.026,0.923,864
LIN,2023-03-15,2,2,1.0,310.7774,324.3741,9.1261,1.49,44.04,-6.76,0.0,0.0,24.526,0.823,1.026,0.923,862
LIN,2023-03-28,1,1,1.0,330.3862,335.3435,8.0601,0.615,56.14,5.34,0.0,0.0,26.409,1.392,1.026,0.923,853
LIN,2023-04-06,1,1,1.0,337.5297,343.8103,5.3422,1.176,61.49,10.69,0.253,0.253,38.259,1.307,1.026,0.923,846
LIN,2023-04-19,1,1,1.0,346.7156,352.2386,4.4258,1.248,67.38,16.58,2.381,2.381,44.277,0.498,1.026,0.923,838
LIN,2023-04-27,1,1,1.0,345.0279,354.2523,4.3642,2.114,63.28,12.48,2.028,2.028,44.441,0.907,1.026,0.923,832
LIN,2023-05-04,1,3,1.0,342.7555,351.299,4.7518,1.798,50.12,-0.69,1.384,1.384,41.437,0.464,1.026,0.923,827
LIN,2023-05-24,2,3,1.0,336.6092,341.9213,5.4128,0.981,40.12,-10.68,0.08,0.08,38.11,0.716,1.026,0.923,813
LIN,2023-05-30,3,3,1.0,336.1777,339.1118,5.495,0.534,40.69,-10.11,0.0,0.0,38.051,2.598,1.026,0.923,810
LIN,2023-06-06,1,1,1.0,344.3132,359.2005,5.8289,2.554,49.79,-1.01,0.0,0.0,32.425,0.865,1.026,0.923,801
LIN,2023-06-21,1,1,1.0,351.7424,358.6039,5.5124,1.245,57.46,6.65,1.246,1.246,34.394,1.91,1.026,0.923,795
LIN,2023-07-06,1,1,1.0,344.8713,350.7801,5.8599,1.008,44.44,-6.36,0.0,0.0,33.69,3.291,1.026,0.923,785
LIN,2023-07-19,1,1,1.0,360.211,370.0557,6.6923,1.471,52.67,1.87,0.949,1.739,26.619,1.017,1.026,0.923,775
LIN,2023-07-26,1,1,1.0,365.292,370.1422,6.6318,0.731,62.46,11.66,2.521,2.521,26.849,1.312,1.026,0.923,771
LIN,2023-08-04,1,2,1.0,363.3097,370.4695,6.2998,1.137,47.75,-3.05,2.34,2.34,28.212,0.246,1.026,0.923,764
LIN,2023-08-21,2,2,1.0,359.4026,363.3674,5.0846,0.78,47.08,-3.72,2.131,2.131,36.352,2.785,1.026,0.923,753
LIN,2023-09-06,1,1,1.0,366.4222,373.287,4.5364,1.513,53.98,3.18,3.935,3.935,38.558,1.039,1.026,0.923,742
LIN,2023-09-13,1,1,1.0,371.1339,376.3573,4.4972,1.161,54.0,3.2,5.017,5.017,38.211,0.777,1.026,0.923,737
LIN,2023-09-18,1,3,1.0,371.8194,376.338,4.8627,0.929,56.13,5.32,4.781,4.781,35.343,-2.563,1.026,0.923,734
LIN,2023-09-26,2,3,1.0,356.2456,360.6098,5.6579,0.771,38.01,-12.8,1.357,1.357,33.155,0.577,1.026,0.923,727
LIN,2023-10-02,3,3,1.0,353.8609,359.9725,5.8614,1.043,37.95,-12.86,0.903,0.903,32.113,1.346,1.026,0.923,724
LIN,2023-10-06,1,1,1.0,354.3726,365.8911,7.0082,1.644,45.53,-5.27,0.828,0.828,26.013,0.738,1.026,0.923,719
LIN,2023-10-23,1,1,1.0,348.5698,354.5946,6.8607,0.878,36.7,-14.11,0.0,0.0,28.22,3.929,1.026,0.923,709
LIN,2023-11-07,1,1,1.0,371.8386,378.7325,6.4421,1.07,62.21,11.41,0.0,0.0,26.306,2.821,1.026,0.923,698
LIN,2023-11-20,1,1,1.0,392.1918,397.7048,5.5531,0.993,73.63,22.83,1.548,1.548,27.101,0.744,1.026,0.923,689
LIN,2023-11-22,1,1,1.0,394.0359,399.9352,5.5545,1.062,75.41,24.6,1.88,1.88,26.693,0.367,1.026,0.923,687
LIN,2023-11-27,1,1,1.0,395.8607,397.2028,5.482,0.245,74.11,23.3,2.238,2.238,27.544,0.871,1.026,0.923,684
LIN,2023-12-07,1,1,1.0,384.8618,388.6292,4.6929,0.803,48.01,-2.79,0.27,0.27,34.003,6.798,1.026,0.923,677
LIN,2023-12-13,1,4,1.0,391.9222,399.1084,7.532,0.954,54.48,3.67,1.106,1.106,19.794,0.024,1.026,0.923,670
LIN,2024-01-11,2,4,1.0,388.9876,396.0383,3.7087,1.901,47.86,-2.94,1.455,1.455,41.029,0.441,1.026,0.923,654
LIN,2024-01-22,3,4,1.0,388.7649,395.0408,4.2801,1.466,48.45,-2.35,1.208,1.208,35.784,0.113,1.026,0.923,648
LIN,2024-01-25,4,4,1.0,387.7867,391.3121,4.4828,0.786,44.38,-6.42,0.935,0.935,34.998,1.419,1.026,0.923,645
LIN,2024-02-05,1,1,1.0,383.5931,402.4692,5.1828,3.642,41.43,-9.37,0.0,0.0,28.118,1.572,1.026,0.923,638
LIN,2024-02-09,1,1,1.0,399.3022,406.3915,6.8964,1.028,62.24,11.44,0.0,2.036,20.563,4.063,1.026,0.923,634
LIN,2024-02-27,1,1,1.0,427.9406,436.9864,5.8034,1.559,73.89,23.09,4.51,7.354,19.164,4.66,1.026,0.923,623
LIN,2024-04-16,1,3,1.0,430.1773,433.9949,6.6108,0.577,38.04,-12.76,4.298,6.794,17.276,0.761,1.026,0.923,589
LIN,2024-04-24,2,3,1.0,420.9689,431.1196,7.1763,1.414,37.08,-13.72,2.676,4.975,16.315,0.582,1.026,0.923,583
LIN,2024-05-02,3,3,1.0,401.765,414.4024,8.0623,1.567,20.94,-29.86,0.0,2.047,16.595,1.364,1.026,0.923,576
LIN,2024-07-19,1,1,1.0,430.6425,434.7159,6.2708,0.65,57.67,6.87,0.154,7.237,18.097,0.539,1.026,0.923,524
LIN,2024-08-08,1,1,1.0,429.6778,435.6123,7.768,0.764,53.41,2.61,0.0,5.718,14.494,4.111,1.026,0.923,510
LIN,2024-09-11,1,1,1.0,443.2266,456.7531,6.7019,2.018,55.98,5.18,2.176,8.649,13.645,1.406,1.026,0.923,487
LIN,2024-10-07,1,1,1.0,450.3319,458.8055,5.7098,1.484,42.25,-8.56,8.359,11.396,15.656,3.09,1.026,0.923,469
LIN,2024-10-24,1,4,1.0,460.9361,463.0276,5.4466,0.384,48.86,-1.94,10.71,13.894,15.638,-2.146,1.026,0.923,456
LIN,2024-11-01,2,4,1.0,443.2266,447.9374,6.0295,0.781,32.66,-18.14,6.737,9.613,16.629,1.566,1.026,0.923,450
LIN,2024-11-13,3,4,1.0,440.6464,443.2169,6.7151,0.383,38.1,-12.7,5.665,8.248,15.634,0.54,1.026,0.923,442
LIN,2024-11-19,4,4,1.0,429.7979,439.9428,7.2666,1.396,28.73,-22.07,3.742,6.129,14.898,0.95,1.026,0.923,438
LIN,2024-12-23,1,2,1.0,409.4562,417.3869,7.1122,1.115,28.72,-22.09,0.963,3.402,18.393,0.114,1.026,0.923,415
LIN,2025-01-07,2,2,1.0,402.6039,411.7404,6.4434,1.418,29.81,-20.99,0.103,2.691,21.178,4.363,1.026,0.923,406
LIN,2025-01-29,1,1,1.0,425.9352,437.5912,6.1725,1.888,56.63,5.83,3.887,6.589,17.92,1.977,1.026,0.923,392
LIN,2025-01-31,1,1,1.0,430.0035,445.267,6.6185,2.306,63.54,12.74,4.24,6.76,15.552,0.684,1.026,0.923,390
LIN,2025-02-06,1,1,1.0,441.1399,451.6683,7.1325,1.476,72.73,21.93,5.496,7.834,13.534,1.579,1.026,0.923,384
LIN,2025-02-12,1,1,1.0,445.6003,451.9723,7.1878,0.887,65.24,14.43,6.074,8.394,13.388,1.525,1.026,0.923,382
LIN,2025-03-04,1,2,1.0,450.8253,459.0305,7.9699,1.03,55.89,5.09,6.134,8.226,11.188,0.36,1.026,0.923,369
LIN,2025-03-12,2,2,1.0,439.9831,445.8179,8.6176,0.677,44.15,-6.65,4.415,6.35,11.881,1.317,1.026,0.923,363
LIN,2025-04-08,1,1,1.0,401.9403,438.6475,11.1341,3.297,24.71,-26.1,0.0,1.498,9.839,0.812,1.026,0.923,344
LIN,2025-06-23,1,1,1.0,446.9338,457.0082,6.4283,1.567,47.47,-3.34,0.557,9.594,14.186,2.388,1.026,0.923,293
LIN,2025-07-08,1,3,1.0,461.3202,465.0105,5.8505,0.631,54.29,3.49,3.071,13.0,14.219,-0.214,1.026,0.923,283
LIN,2025-07-11,2,3,1.0,458.3107,462.5536,5.816,0.73,52.42,1.62,2.572,12.56,14.726,1.289,1.026,0.923,280
LIN,2025-07-16,3,3,1.0,449.9433,458.8337,6.0408,1.472,41.75,-9.05,2.229,10.707,14.794,1.857,1.026,0.923,276
LIN,2025-07-24,1,2,1.0,456.2978,466.609,6.5264,1.58,55.98,5.17,3.036,10.884,12.502,-0.083,1.026,0.923,271
LIN,2025-08-01,2,2,1.0,443.352,461.1919,7.3842,2.416,41.38,-9.42,4.48,7.867,11.783,1.121,1.026,0.923,265
LIN,2025-08-11,1,1,1.0,459.9388,466.9445,7.0445,0.994,53.03,2.23,7.819,10.601,11.535,1.322,1.026,0.923,259
LIN,2025-08-19,1,1,1.0,470.2204,475.9532,6.74,0.851,61.85,11.05,9.698,12.605,10.719,0.214,1.026,0.923,253
LIN,2025-08-26,1,2,1.0,468.7009,476.2986,5.8801,1.292,60.67,9.87,11.348,14.19,12.228,0.55,1.026,0.923,248
LIN,2025-09-03,2,2,1.0,463.7573,467.6024,5.3283,0.722,44.88,-5.92,11.933,14.732,15.126,2.239,1.026,0.923,243
LIN,2025-09-16,1,6,1.0,466.1274,474.9966,6.1924,1.432,46.38,-4.42,13.059,13.059,11.821,0.497,1.026,0.923,234
LIN,2025-09-25,2,6,1.0,465.1475,471.6608,7.3215,0.89,47.94,-2.87,10.911,10.911,10.454,0.31,1.026,0.923,226
LIN,2025-10-16,3,6,1.0,436.481,446.9834,7.9981,1.313,29.08,-21.72,6.404,6.404,12.655,-2.475,1.026,0.923,211
LIN,2025-11-03,4,6,1.0,404.8548,416.2482,8.0844,1.409,16.88,-33.92,2.423,2.423,16.322,1.353,1.026,0.923,197
LIN,2025-12-02,5,6,1.0,400.1727,406.4949,6.3415,0.997,34.26,-16.54,2.351,2.351,22.346,2.402,1.026,0.923,180
LIN,2025-12-08,6,6,1.0,385.2636,400.6828,6.4984,2.373,23.94,-26.86,0.0,0.0,22.7,3.238,1.026,0.923,174
LIN,2025-12-19,1,1,1.0,414.4827,420.7617,8.0023,0.785,56.72,5.91,0.0,0.0,15.925,0.387,1.026,0.923,167
LIN,2025-12-26,1,1,1.0,420.6623,423.772,7.0958,0.438,59.2,8.39,0.186,0.186,17.535,2.722,1.026,0.923,163
LIN,2026-01-20,1,1,1.0,426.385,436.4989,6.8063,1.486,53.69,2.89,0.0,0.0,16.412,2.576,1.026,0.923,148
LIN,2026-01-29,1,1,1.0,445.2517,454.0045,6.5387,1.339,69.11,18.31,0.629,0.629,14.406,3.094,1.026,0.923,141
LIN,2026-02-09,1,1,1.0,441.1386,457.5216,8.6911,1.885,56.98,6.17,0.0,0.0,10.433,5.732,1.026,0.923,134
LIN,2026-03-03,1,2,1.0,488.3999,495.9506,10.5241,0.717,65.98,15.18,1.781,2.045,4.965,0.236,1.026,0.923,119
LIN,2026-03-11,2,2,1.0,469.6549,488.8641,10.3131,1.863,51.14,0.34,0.0,0.269,5.753,0.928,1.026,0.923,113
LIN,2026-04-01,1,1,1.0,486.9502,501.0157,9.8417,1.429,54.72,3.91,0.579,2.039,4.794,0.107,1.026,0.923,98
LIN,2026-04-08,1,1,1.0,481.2482,501.7135,10.7866,1.897,57.36,6.56,0.0,1.332,4.31,0.548,1.026,0.923,94
LIN,2026-04-15,1,2,1.0,489.3426,497.6463,9.8588,0.842,52.92,2.12,0.292,2.278,5.128,0.216,1.026,0.923,89
LIN,2026-04-17,2,2,1.0,486.4617,496.5797,9.5662,1.058,48.15,-2.65,0.0,2.047,5.396,1.822,1.026,0.923,87
LIN,2026-04-21,1,1,1.0,490.7681,493.0608,9.1447,0.251,50.07,-0.73,0.375,2.612,6.03,2.29,1.026,0.923,85
LIN,2026-04-30,1,1,1.0,498.085,506.3189,8.4704,0.972,51.74,0.93,3.684,3.684,4.944,-0.324,1.026,0.923,78
LIN,2026-05-05,1,2,1.0,488.8541,500.288,9.8197,1.164,50.61,-0.19,2.238,2.238,4.879,1.537,1.026,0.923,75
LRCX,2019-09-16,1,1,1.0,21.2431,21.8897,0.5481,1.18,30.43,-19.77,0.755,7.99,760.047,0.412,0.989,0.89,1741
LRCX,2019-09-25,1,1,1.0,21.4411,22.3678,0.4823,1.921,40.94,-9.27,1.268,9.49,862.73,-1.366,0.989,0.89,1735
LRCX,2019-10-03,1,2,1.0,20.8453,21.5951,0.5759,1.302,35.29,-14.92,0.027,6.913,723.88,0.198,0.989,0.89,1729
LRCX,2019-10-08,2,2,1.0,20.8295,21.5822,0.5688,1.323,36.13,-14.08,0.0,6.972,732.938,1.164,0.989,0.89,1726
LRCX,2019-10-14,1,1,1.0,21.8145,22.408,0.5667,1.047,46.54,-3.67,0.884,8.735,734.174,-0.287,0.989,0.89,1722
LRCX,2019-10-16,1,2,1.0,21.6405,21.8571,0.5838,0.371,45.53,-4.68,0.56,8.182,713.619,0.626,0.989,0.89,1720
LRCX,2019-10-18,2,2,1.0,21.3137,22.0756,0.5183,1.47,44.67,-5.53,0.0,8.586,803.453,0.284,0.989,0.89,1718
LRCX,2019-10-31,1,1,1.0,24.739,25.7601,0.7909,1.291,64.13,13.92,1.373,9.958,521.886,0.405,0.989,0.89,1709
LRCX,2019-11-22,1,2,1.0,24.0808,24.9038,0.6333,1.3,45.77,-4.44,0.675,11.396,653.098,0.446,0.989,0.89,1693
LRCX,2019-12-03,2,2,1.0,23.6531,24.3354,0.6058,1.126,41.91,-8.3,0.0,11.206,683.618,5.778,0.989,0.89,1687
LRCX,2019-12-24,1,2,1.0,27.1598,27.3067,0.5763,0.255,66.6,16.39,17.865,17.865,713.472,0.984,0.989,0.89,1671
LRCX,2019-12-30,2,2,1.0,26.7432,27.6962,0.5509,1.73,63.5,13.29,17.932,17.932,745.639,1.011,0.989,0.89,1668
LRCX,2020-01-06,1,1,1.0,26.7339,27.5428,0.5025,1.61,55.56,5.35,19.644,19.644,817.887,1.414,0.989,0.89,1665
LRCX,2020-01-13,1,1,1.0,27.196,27.9631,0.5623,1.364,59.95,9.75,18.375,18.375,730.106,2.414,0.989,0.89,1660
LRCX,2020-01-15,1,1,1.0,27.5874,28.4456,0.5821,1.474,59.62,9.41,18.423,18.423,704.454,1.503,0.989,0.89,1658
LRCX,2020-01-27,1,1,1.0,27.2127,28.0495,0.7275,1.15,47.43,-2.78,14.225,14.225,564.172,2.212,0.989,0.89,1651
LRCX,2020-01-31,1,1,1.0,27.6386,28.6771,0.8464,1.227,50.17,-0.04,12.73,12.73,484.194,2.646,0.989,0.89,1647
LRCX,2020-02-10,1,1,1.0,29.1011,30.2791,0.991,1.189,59.18,8.97,12.348,12.348,411.91,1.75,0.989,0.89,1641
LRCX,2020-02-18,1,4,1.0,30.0308,31.0396,1.0069,1.002,56.56,6.35,13.077,13.077,404.662,-2.235,0.989,0.89,1636
LRCX,2020-02-28,2,4,1.0,25.4434,27.9231,1.1832,2.096,41.93,-8.28,7.251,7.251,346.995,0.732,0.989,0.89,1628
LRCX,2020-03-09,3,4,1.0,24.8456,26.7367,1.5016,1.259,35.13,-15.08,5.316,5.316,274.215,-3.927,0.989,0.89,1622
LRCX,2020-03-18,4,4,1.0,16.8637,17.469,2.3707,0.255,31.11,-19.1,0.0,0.0,177.596,3.003,0.989,0.89,1614
LRCX,2020-06-15,1,1,1.0,25.6756,28.6856,1.2455,2.417,56.52,6.31,0.0,0.0,329.031,1.481,0.989,0.89,1554
LRCX,2020-06-22,1,2,1.0,28.834,29.6716,1.2301,0.681,63.31,13.11,1.128,1.128,332.342,2.615,0.989,0.89,1549
LRCX,2020-06-26,2,2,1.0,28.2048,30.374,1.1349,1.911,54.98,4.77,0.669,0.669,359.629,2.216,0.989,0.89,1544
LRCX,2020-07-14,1,1,1.0,31.1196,32.2295,1.0624,1.045,67.5,17.3,3.458,3.458,382.415,2.151,0.989,0.89,1534
LRCX,2020-07-24,1,1,1.0,31.5778,33.6249,1.0596,1.932,59.2,8.99,3.899,3.899,382.114,2.625,0.989,0.89,1526
LRCX,2020-08-07,1,3,1.0,34.4109,35.826,1.1367,1.245,61.39,11.18,6.127,6.127,354.248,0.287,0.989,0.89,1514
LRCX,2020-08-31,2,3,1.0,31.5741,34.0587,1.039,2.391,38.06,-12.14,3.973,3.973,389.245,-4.367,0.989,0.89,1499
LRCX,2020-09-11,3,3,1.0,27.4461,28.68,1.4066,0.877,29.8,-20.41,0.0,0.0,291.354,0.598,0.989,0.89,1492
LRCX,2020-10-15,1,2,1.0,33.8344,34.4038,1.0137,0.562,70.2,19.99,2.381,4.896,398.617,0.562,0.989,0.89,1468
LRCX,2020-10-28,2,2,1.0,31.4203,33.3009,1.0055,1.87,42.37,-7.84,0.0,2.535,402.984,7.757,0.989,0.89,1459
LRCX,2020-11-10,1,1,1.0,38.1274,39.9694,1.4421,1.277,68.62,18.41,0.0,6.418,276.356,1.023,0.989,0.89,1450
LRCX,2020-11-19,1,1,1.0,40.0636,40.8781,1.4353,0.567,70.91,20.7,0.0,7.798,277.033,1.148,0.989,0.89,1443
LRCX,2020-11-25,1,1,1.0,41.5248,43.0368,1.2783,1.183,70.98,20.77,0.0,9.899,309.375,4.531,0.989,0.89,1439
LRCX,2020-11-30,1,1,1.0,42.0055,44.0841,1.1597,1.792,70.86,20.65,0.0,11.326,340.104,4.091,0.989,0.89,1437
LRCX,2020-12-11,1,3,1.0,45.7168,46.4861,1.3166,0.584,69.54,19.34,1.309,12.794,297.738,0.817,0.989,0.89,1428
LRCX,2020-12-21,2,3,1.0,44.3001,44.9957,1.2285,0.566,61.43,11.23,0.249,12.559,320.305,0.942,0.989,0.89,1419
LRCX,2020-12-31,3,3,1.0,43.9939,45.1771,1.0664,1.11,51.74,1.53,0.0,14.181,368.833,3.92,0.989,0.89,1415
LRCX,2021-01-11,1,1,1.0,46.6449,50.6984,1.5393,2.633,65.73,15.52,0.767,11.546,251.926,2.092,0.989,0.89,1409
LRCX,2021-01-15,1,1,1.0,50.7777,54.8171,1.9057,2.12,67.71,17.5,2.789,11.495,201.334,0.268,0.989,0.89,1405
LRCX,2021-01-21,1,2,1.0,52.1406,53.2888,2.204,0.521,66.96,16.75,3.029,10.558,174.777,0.504,0.989,0.89,1402
LRCX,2021-01-29,2,2,1.0,45.4635,48.7732,2.4179,1.369,40.42,-9.78,0.0,6.862,161.186,0.212,0.989,0.89,1395
LRCX,2021-02-18,1,3,1.0,53.5951,56.5551,2.069,1.431,61.65,11.44,2.988,11.95,184.603,-0.025,0.989,0.89,1383
LRCX,2021-02-23,2,3,1.0,50.6955,56.4124,2.2445,2.547,54.63,4.42,1.463,9.724,170.237,0.152,0.989,0.89,1380
LRCX,2021-03-08,3,3,1.0,47.4123,51.8389,3.2479,1.363,41.71,-8.5,0.0,5.709,119.051,0.595,0.989,0.89,1366
LRCX,2021-04-14,1,4,1.0,60.0641,60.984,2.2118,0.416,60.43,10.23,3.35,14.103,170.682,0.267,0.989,0.89,1344
LRCX,2021-04-20,2,4,1.0,57.6199,60.751,2.0627,1.518,51.02,0.81,2.407,13.938,183.137,0.399,0.989,0.89,1341
LRCX,2021-05-04,3,4,1.0,55.9146,57.8851,1.915,1.029,46.08,-4.13,1.702,14.122,198.754,1.177,0.989,0.89,1331
LRCX,2021-05-12,4,4,1.0,52.6556,55.3964,2.0332,1.348,36.31,-13.9,0.0,11.698,188.428,1.151,0.989,0.89,1325
LRCX,2021-05-26,1,1,1.0,59.9087,61.1726,2.6174,0.483,56.52,6.31,2.585,11.858,144.164,1.017,0.989,0.89,1315
LRCX,2021-06-03,1,2,1.0,59.7989,62.083,2.0498,1.114,54.07,3.86,3.247,15.088,183.636,0.138,0.989,0.89,1310
LRCX,2021-06-21,2,2,1.0,57.7714,59.0254,1.5547,0.807,45.4,-4.81,2.977,18.588,244.078,0.966,0.989,0.89,1298
